num_fam,nb_members,sum_quanti,sum_quali,nb_0,nb_mono,nb_multi,sum_0_mono_multi,max_multi
1,3,3,3,2,3,0,5,1
2,1,1,1,4,1,0,5,1
3,1,1,1,4,1,0,5,1
4,5,5,5,0,5,0,5,1
5,4,4,4,1,4,0,5,1
6,5,5,5,0,5,0,5,1
7,5,5,5,0,5,0,5,1
8,5,5,5,0,5,0,5,1
9,5,5,5,0,5,0,5,1
10,5,5,5,0,5,0,5,1
11,5,5,5,0,5,0,5,1
12,5,5,5,0,5,0,5,1
13,5,5,5,0,5,0,5,1
14,1,1,1,4,1,0,5,1
15,3,3,3,2,3,0,5,1
16,4,4,4,1,4,0,5,1
17,1,1,1,4,1,0,5,1
18,5,5,5,0,5,0,5,1
19,5,5,5,0,5,0,5,1
20,5,5,5,0,5,0,5,1
21,5,5,5,0,5,0,5,1
22,5,5,5,0,5,0,5,1
23,5,5,5,0,5,0,5,1
24,5,5,5,0,5,0,5,1
25,5,5,5,0,5,0,5,1
26,5,5,5,0,5,0,5,1
27,5,5,5,0,5,0,5,1
28,5,5,5,0,5,0,5,1
29,5,5,5,0,5,0,5,1
30,5,5,5,0,5,0,5,1
31,5,5,5,0,5,0,5,1
32,5,5,5,0,5,0,5,1
33,5,5,5,0,5,0,5,1
34,5,5,5,0,5,0,5,1
35,5,5,5,0,5,0,5,1
36,5,5,5,0,5,0,5,1
37,5,5,5,0,5,0,5,1
38,3,3,3,2,3,0,5,1
39,1,1,1,4,1,0,5,1
40,1,1,1,4,1,0,5,1
41,4,4,4,1,4,0,5,1
42,5,5,5,0,5,0,5,1
43,5,5,5,0,5,0,5,1
44,5,5,5,0,5,0,5,1
45,5,5,5,0,5,0,5,1
46,5,5,5,0,5,0,5,1
47,5,5,5,0,5,0,5,1
48,1,1,1,4,1,0,5,1
49,5,5,5,0,5,0,5,1
50,5,5,5,0,5,0,5,1
51,5,5,5,0,5,0,5,1
52,5,5,5,0,5,0,5,1
53,5,5,5,0,5,0,5,1
54,5,5,5,0,5,0,5,1
55,5,5,5,0,5,0,5,1
56,5,5,5,0,5,0,5,1
57,4,4,4,1,4,0,5,1
58,5,5,5,0,5,0,5,1
59,5,5,5,0,5,0,5,1
60,5,5,5,0,5,0,5,1
61,5,5,5,0,5,0,5,1
62,5,5,5,0,5,0,5,1
63,1,1,1,4,1,0,5,1
64,5,5,5,0,5,0,5,1
65,5,5,5,0,5,0,5,1
66,1,1,1,4,1,0,5,1
67,5,5,5,0,5,0,5,1
68,5,5,5,0,5,0,5,1
69,5,5,5,0,5,0,5,1
70,1,1,1,4,1,0,5,1
71,5,5,5,0,5,0,5,1
72,1,1,1,4,1,0,5,1
73,2,2,2,3,2,0,5,1
74,1,1,1,4,1,0,5,1
75,5,5,5,0,5,0,5,1
76,1,1,1,4,1,0,5,1
77,3,3,3,2,3,0,5,1
78,4,4,4,1,4,0,5,1
79,5,5,5,0,5,0,5,1
80,1,1,1,4,1,0,5,1
81,1,1,1,4,1,0,5,1
82,2,2,2,3,2,0,5,1
83,5,5,5,0,5,0,5,1
84,5,5,5,0,5,0,5,1
85,5,5,5,0,5,0,5,1
86,5,5,5,0,5,0,5,1
87,5,5,5,0,5,0,5,1
88,5,5,5,0,5,0,5,1
89,5,5,5,0,5,0,5,1
90,5,5,5,0,5,0,5,1
91,5,5,5,0,5,0,5,1
92,5,5,5,0,5,0,5,1
93,5,5,5,0,5,0,5,1
94,4,4,4,1,4,0,5,1
95,5,5,5,0,5,0,5,1
96,5,5,5,0,5,0,5,1
97,5,5,5,0,5,0,5,1
98,5,5,5,0,5,0,5,1
99,5,5,5,0,5,0,5,1
100,1,1,1,4,1,0,5,1
101,1,1,1,4,1,0,5,1
102,5,5,5,0,5,0,5,1
103,5,5,5,0,5,0,5,1
104,5,5,5,0,5,0,5,1
105,5,5,5,0,5,0,5,1
106,5,5,5,0,5,0,5,1
107,5,5,5,0,5,0,5,1
108,5,5,5,0,5,0,5,1
109,1,1,1,4,1,0,5,1
110,1,1,1,4,1,0,5,1
111,5,5,5,0,5,0,5,1
112,5,5,5,0,5,0,5,1
113,5,5,5,0,5,0,5,1
114,5,5,5,0,5,0,5,1
115,5,5,5,0,5,0,5,1
116,5,5,5,0,5,0,5,1
117,5,5,5,0,5,0,5,1
118,5,5,5,0,5,0,5,1
119,5,5,5,0,5,0,5,1
120,5,5,5,0,5,0,5,1
121,5,5,5,0,5,0,5,1
122,1,1,1,4,1,0,5,1
123,5,5,5,0,5,0,5,1
124,1,1,1,4,1,0,5,1
125,5,5,5,0,5,0,5,1
126,5,5,5,0,5,0,5,1
127,5,5,5,0,5,0,5,1
128,5,5,5,0,5,0,5,1
129,5,5,5,0,5,0,5,1
130,2,2,2,3,2,0,5,1
131,5,5,5,0,5,0,5,1
132,1,1,1,4,1,0,5,1
133,1,1,1,4,1,0,5,1
134,5,5,5,0,5,0,5,1
135,5,5,5,0,5,0,5,1
136,5,5,5,0,5,0,5,1
137,1,1,1,4,1,0,5,1
138,3,3,3,2,3,0,5,1
139,5,5,5,0,5,0,5,1
140,5,5,5,0,5,0,5,1
141,4,4,4,1,4,0,5,1
142,1,1,1,4,1,0,5,1
143,2,2,2,3,2,0,5,1
144,1,1,1,4,1,0,5,1
145,1,1,1,4,1,0,5,1
146,1,1,1,4,1,0,5,1
147,5,5,5,0,5,0,5,1
148,1,1,1,4,1,0,5,1
149,5,5,5,0,5,0,5,1
150,5,5,5,0,5,0,5,1
151,2,2,2,3,2,0,5,1
152,1,1,1,4,1,0,5,1
153,6,6,5,0,4,1,5,2
154,1,1,1,4,1,0,5,1
155,1,1,1,4,1,0,5,1
156,1,1,1,4,1,0,5,1
157,1,1,1,4,1,0,5,1
158,1,1,1,4,1,0,5,1
159,5,5,5,0,5,0,5,1
160,1,1,1,4,1,0,5,1
161,3,3,3,2,3,0,5,1
162,1,1,1,4,1,0,5,1
163,1,1,1,4,1,0,5,1
164,5,5,5,0,5,0,5,1
165,5,5,5,0,5,0,5,1
166,5,5,5,0,5,0,5,1
167,1,1,1,4,1,0,5,1
168,1,1,1,4,1,0,5,1
169,1,1,1,4,1,0,5,1
170,5,5,5,0,5,0,5,1
171,1,1,1,4,1,0,5,1
172,1,1,1,4,1,0,5,1
173,1,1,1,4,1,0,5,1
174,1,1,1,4,1,0,5,1
175,1,1,1,4,1,0,5,1
176,2,2,2,3,2,0,5,1
177,2,2,2,3,2,0,5,1
178,2,2,2,3,2,0,5,1
179,5,5,5,0,5,0,5,1
180,1,1,1,4,1,0,5,1
181,1,1,1,4,1,0,5,1
182,5,5,5,0,5,0,5,1
183,5,5,5,0,5,0,5,1
184,1,1,1,4,1,0,5,1
185,1,1,1,4,1,0,5,1
186,1,1,1,4,1,0,5,1
187,1,1,1,4,1,0,5,1
188,1,1,1,4,1,0,5,1
189,1,1,1,4,1,0,5,1
190,1,1,1,4,1,0,5,1
191,1,1,1,4,1,0,5,1
192,1,1,1,4,1,0,5,1
193,1,1,1,4,1,0,5,1
194,2,2,2,3,2,0,5,1
195,2,2,2,3,2,0,5,1
196,2,2,2,3,2,0,5,1
197,5,5,5,0,5,0,5,1
198,4,4,4,1,4,0,5,1
199,5,5,5,0,5,0,5,1
200,5,5,5,0,5,0,5,1
201,1,1,1,4,1,0,5,1
202,1,1,1,4,1,0,5,1
203,1,1,1,4,1,0,5,1
204,5,5,5,0,5,0,5,1
205,1,1,1,4,1,0,5,1
206,4,4,3,2,2,1,5,2
207,2,2,2,3,2,0,5,1
208,1,1,1,4,1,0,5,1
209,2,2,2,3,2,0,5,1
210,2,2,2,3,2,0,5,1
211,2,2,2,3,2,0,5,1
212,2,2,2,3,2,0,5,1
213,2,2,2,3,2,0,5,1
214,2,2,2,3,2,0,5,1
215,1,1,1,4,1,0,5,1
216,1,1,1,4,1,0,5,1
217,1,1,1,4,1,0,5,1
218,1,1,1,4,1,0,5,1
219,5,5,5,0,5,0,5,1
220,2,2,2,3,2,0,5,1
221,1,1,1,4,1,0,5,1
222,1,1,1,4,1,0,5,1
223,5,5,5,0,5,0,5,1
224,5,5,5,0,5,0,5,1
225,1,1,1,4,1,0,5,1
226,1,1,1,4,1,0,5,1
227,1,1,1,4,1,0,5,1
228,1,1,1,4,1,0,5,1
229,3,3,3,2,3,0,5,1
230,1,1,1,4,1,0,5,1
231,1,1,1,4,1,0,5,1
232,2,2,2,3,2,0,5,1
233,1,1,1,4,1,0,5,1
234,4,4,4,1,4,0,5,1
235,4,4,4,1,4,0,5,1
236,2,2,2,3,2,0,5,1
237,5,5,5,0,5,0,5,1
238,1,1,1,4,1,0,5,1
239,1,1,1,4,1,0,5,1
240,2,2,2,3,2,0,5,1
241,1,1,1,4,1,0,5,1
242,3,3,3,2,3,0,5,1
243,1,1,1,4,1,0,5,1
244,9,9,5,0,1,4,5,2
245,2,2,2,3,2,0,5,1
246,2,2,2,3,2,0,5,1
247,2,2,2,3,2,0,5,1
248,1,1,1,4,1,0,5,1
249,1,1,1,4,1,0,5,1
250,1,1,1,4,1,0,5,1
251,3,3,3,2,3,0,5,1
252,1,1,1,4,1,0,5,1
253,1,1,1,4,1,0,5,1
254,1,1,1,4,1,0,5,1
255,1,1,1,4,1,0,5,1
256,1,1,1,4,1,0,5,1
257,2,2,2,3,2,0,5,1
258,3,3,3,2,3,0,5,1
259,1,1,1,4,1,0,5,1
260,1,1,1,4,1,0,5,1
261,3,3,3,2,3,0,5,1
262,1,1,1,4,1,0,5,1
263,2,2,2,3,2,0,5,1
264,10,10,5,0,2,3,5,3
265,2,2,2,3,2,0,5,1
266,3,3,3,2,3,0,5,1
267,5,5,5,0,5,0,5,1
268,2,2,2,3,2,0,5,1
269,1,1,1,4,1,0,5,1
270,3,3,3,2,3,0,5,1
271,1,1,1,4,1,0,5,1
272,1,1,1,4,1,0,5,1
273,2,2,2,3,2,0,5,1
274,2,2,2,3,2,0,5,1
275,3,3,2,3,1,1,5,2
276,1,1,1,4,1,0,5,1
277,1,1,1,4,1,0,5,1
278,2,2,2,3,2,0,5,1
279,1,1,1,4,1,0,5,1
280,1,1,1,4,1,0,5,1
281,2,2,2,3,2,0,5,1
282,1,1,1,4,1,0,5,1
283,2,2,2,3,2,0,5,1
284,1,1,1,4,1,0,5,1
285,1,1,1,4,1,0,5,1
286,1,1,1,4,1,0,5,1
287,5,5,5,0,5,0,5,1
288,2,2,2,3,2,0,5,1
289,1,1,1,4,1,0,5,1
290,1,1,1,4,1,0,5,1
291,2,2,2,3,2,0,5,1
292,5,5,5,0,5,0,5,1
293,1,1,1,4,1,0,5,1
294,2,2,2,3,2,0,5,1
295,2,2,2,3,2,0,5,1
296,1,1,1,4,1,0,5,1
297,1,1,1,4,1,0,5,1
298,1,1,1,4,1,0,5,1
299,1,1,1,4,1,0,5,1
300,1,1,1,4,1,0,5,1
301,1,1,1,4,1,0,5,1
302,3,3,3,2,3,0,5,1
303,1,1,1,4,1,0,5,1
304,2,2,2,3,2,0,5,1
305,4,4,4,1,4,0,5,1
306,2,2,2,3,2,0,5,1
307,3,3,3,2,3,0,5,1
308,2,2,2,3,2,0,5,1
309,2,2,2,3,2,0,5,1
310,2,2,2,3,2,0,5,1
311,2,2,2,3,2,0,5,1
312,2,2,2,3,2,0,5,1
313,1,1,1,4,1,0,5,1
314,1,1,1,4,1,0,5,1
315,1,1,1,4,1,0,5,1
316,2,2,2,3,2,0,5,1
317,1,1,1,4,1,0,5,1
318,2,2,2,3,2,0,5,1
319,5,5,5,0,5,0,5,1
320,3,3,3,2,3,0,5,1
321,1,1,1,4,1,0,5,1
322,1,1,1,4,1,0,5,1
323,3,3,3,2,3,0,5,1
324,1,1,1,4,1,0,5,1
325,1,1,1,4,1,0,5,1
326,1,1,1,4,1,0,5,1
327,1,1,1,4,1,0,5,1
328,3,3,3,2,3,0,5,1
329,1,1,1,4,1,0,5,1
330,2,2,2,3,2,0,5,1
331,2,2,2,3,2,0,5,1
332,1,1,1,4,1,0,5,1
333,1,1,1,4,1,0,5,1
334,1,1,1,4,1,0,5,1
335,2,2,2,3,2,0,5,1
336,1,1,1,4,1,0,5,1
337,1,1,1,4,1,0,5,1
338,1,1,1,4,1,0,5,1
339,1,1,1,4,1,0,5,1
340,1,1,1,4,1,0,5,1
341,1,1,1,4,1,0,5,1
342,5,5,5,0,5,0,5,1
343,5,5,5,0,5,0,5,1
344,5,5,5,0,5,0,5,1
345,1,1,1,4,1,0,5,1
346,7,7,5,0,3,2,5,2
347,5,5,5,0,5,0,5,1
348,5,5,5,0,5,0,5,1
349,5,5,5,0,5,0,5,1
350,5,5,5,0,5,0,5,1
351,1,1,1,4,1,0,5,1
352,5,5,5,0,5,0,5,1
353,1,1,1,4,1,0,5,1
354,5,5,5,0,5,0,5,1
355,5,5,5,0,5,0,5,1
356,1,1,1,4,1,0,5,1
357,5,5,5,0,5,0,5,1
358,5,5,5,0,5,0,5,1
359,5,5,5,0,5,0,5,1
360,5,5,5,0,5,0,5,1
361,5,5,5,0,5,0,5,1
362,5,5,5,0,5,0,5,1
363,5,5,5,0,5,0,5,1
364,5,5,5,0,5,0,5,1
365,5,5,5,0,5,0,5,1
366,5,5,5,0,5,0,5,1
367,5,5,5,0,5,0,5,1
368,5,5,5,0,5,0,5,1
369,5,5,5,0,5,0,5,1
370,5,5,5,0,5,0,5,1
371,5,5,5,0,5,0,5,1
372,5,5,5,0,5,0,5,1
373,5,5,5,0,5,0,5,1
374,5,5,5,0,5,0,5,1
375,5,5,5,0,5,0,5,1
376,5,5,5,0,5,0,5,1
377,5,5,5,0,5,0,5,1
378,5,5,5,0,5,0,5,1
379,5,5,5,0,5,0,5,1
380,5,5,5,0,5,0,5,1
381,5,5,5,0,5,0,5,1
382,5,5,5,0,5,0,5,1
383,5,5,5,0,5,0,5,1
384,5,5,5,0,5,0,5,1
385,5,5,5,0,5,0,5,1
386,5,5,5,0,5,0,5,1
387,5,5,5,0,5,0,5,1
388,5,5,5,0,5,0,5,1
389,5,5,5,0,5,0,5,1
390,5,5,5,0,5,0,5,1
391,1,1,1,4,1,0,5,1
392,5,5,5,0,5,0,5,1
393,1,1,1,4,1,0,5,1
394,5,5,5,0,5,0,5,1
395,5,5,5,0,5,0,5,1
396,5,5,5,0,5,0,5,1
397,5,5,5,0,5,0,5,1
398,5,5,5,0,5,0,5,1
399,5,5,5,0,5,0,5,1
400,5,5,5,0,5,0,5,1
401,5,5,5,0,5,0,5,1
402,5,5,5,0,5,0,5,1
403,5,5,5,0,5,0,5,1
404,5,5,5,0,5,0,5,1
405,1,1,1,4,1,0,5,1
406,1,1,1,4,1,0,5,1
407,5,5,5,0,5,0,5,1
408,4,4,4,1,4,0,5,1
409,5,5,5,0,5,0,5,1
410,1,1,1,4,1,0,5,1
411,5,5,5,0,5,0,5,1
412,1,1,1,4,1,0,5,1
413,5,5,5,0,5,0,5,1
414,5,5,5,0,5,0,5,1
415,5,5,5,0,5,0,5,1
416,5,5,5,0,5,0,5,1
417,1,1,1,4,1,0,5,1
418,5,5,5,0,5,0,5,1
419,1,1,1,4,1,0,5,1
420,4,4,4,1,4,0,5,1
421,5,5,5,0,5,0,5,1
422,4,4,4,1,4,0,5,1
423,5,5,5,0,5,0,5,1
424,1,1,1,4,1,0,5,1
425,5,5,5,0,5,0,5,1
426,5,5,5,0,5,0,5,1
427,5,5,5,0,5,0,5,1
428,5,5,5,0,5,0,5,1
429,5,5,5,0,5,0,5,1
430,5,5,5,0,5,0,5,1
431,5,5,5,0,5,0,5,1
432,1,1,1,4,1,0,5,1
433,5,5,5,0,5,0,5,1
434,7,7,5,0,3,2,5,2
435,5,5,5,0,5,0,5,1
436,5,5,5,0,5,0,5,1
437,4,4,4,1,4,0,5,1
438,1,1,1,4,1,0,5,1
439,4,4,4,1,4,0,5,1
440,4,4,4,1,4,0,5,1
441,5,5,5,0,5,0,5,1
442,5,5,5,0,5,0,5,1
443,5,5,5,0,5,0,5,1
444,5,5,5,0,5,0,5,1
445,5,5,5,0,5,0,5,1
446,5,5,5,0,5,0,5,1
447,5,5,5,0,5,0,5,1
448,5,5,5,0,5,0,5,1
449,5,5,5,0,5,0,5,1
450,5,5,5,0,5,0,5,1
451,5,5,5,0,5,0,5,1
452,5,5,5,0,5,0,5,1
453,5,5,5,0,5,0,5,1
454,5,5,5,0,5,0,5,1
455,5,5,5,0,5,0,5,1
456,5,5,5,0,5,0,5,1
457,5,5,5,0,5,0,5,1
458,5,5,5,0,5,0,5,1
459,5,5,5,0,5,0,5,1
460,5,5,5,0,5,0,5,1
461,5,5,5,0,5,0,5,1
462,5,5,5,0,5,0,5,1
463,5,5,5,0,5,0,5,1
464,5,5,5,0,5,0,5,1
465,5,5,5,0,5,0,5,1
466,5,5,5,0,5,0,5,1
467,5,5,5,0,5,0,5,1
468,1,1,1,4,1,0,5,1
469,5,5,5,0,5,0,5,1
470,5,5,5,0,5,0,5,1
471,5,5,5,0,5,0,5,1
472,1,1,1,4,1,0,5,1
473,5,5,5,0,5,0,5,1
474,5,5,5,0,5,0,5,1
475,1,1,1,4,1,0,5,1
476,5,5,5,0,5,0,5,1
477,1,1,1,4,1,0,5,1
478,5,5,5,0,5,0,5,1
479,1,1,1,4,1,0,5,1
480,5,5,5,0,5,0,5,1
481,5,5,5,0,5,0,5,1
482,5,5,5,0,5,0,5,1
483,5,5,5,0,5,0,5,1
484,5,5,5,0,5,0,5,1
485,5,5,5,0,5,0,5,1
486,5,5,5,0,5,0,5,1
487,5,5,5,0,5,0,5,1
488,5,5,5,0,5,0,5,1
489,5,5,5,0,5,0,5,1
490,5,5,5,0,5,0,5,1
491,5,5,5,0,5,0,5,1
492,5,5,5,0,5,0,5,1
493,5,5,5,0,5,0,5,1
494,5,5,5,0,5,0,5,1
495,5,5,5,0,5,0,5,1
496,5,5,5,0,5,0,5,1
497,5,5,5,0,5,0,5,1
498,5,5,5,0,5,0,5,1
499,5,5,5,0,5,0,5,1
500,1,1,1,4,1,0,5,1
501,5,5,5,0,5,0,5,1
502,5,5,5,0,5,0,5,1
503,5,5,5,0,5,0,5,1
504,4,4,4,1,4,0,5,1
505,5,5,5,0,5,0,5,1
506,5,5,5,0,5,0,5,1
507,5,5,5,0,5,0,5,1
508,5,5,5,0,5,0,5,1
509,5,5,5,0,5,0,5,1
510,5,5,5,0,5,0,5,1
511,5,5,5,0,5,0,5,1
512,4,4,4,1,4,0,5,1
513,5,5,5,0,5,0,5,1
514,5,5,5,0,5,0,5,1
515,5,5,5,0,5,0,5,1
516,1,1,1,4,1,0,5,1
517,4,4,4,1,4,0,5,1
518,5,5,5,0,5,0,5,1
519,5,5,5,0,5,0,5,1
520,5,5,5,0,5,0,5,1
521,5,5,5,0,5,0,5,1
522,5,5,5,0,5,0,5,1
523,5,5,5,0,5,0,5,1
524,5,5,5,0,5,0,5,1
525,5,5,5,0,5,0,5,1
526,5,5,5,0,5,0,5,1
527,5,5,5,0,5,0,5,1
528,5,5,5,0,5,0,5,1
529,5,5,5,0,5,0,5,1
530,5,5,5,0,5,0,5,1
531,5,5,5,0,5,0,5,1
532,3,3,3,2,3,0,5,1
533,5,5,5,0,5,0,5,1
534,1,1,1,4,1,0,5,1
535,1,1,1,4,1,0,5,1
536,5,5,5,0,5,0,5,1
537,1,1,1,4,1,0,5,1
538,1,1,1,4,1,0,5,1
539,5,5,5,0,5,0,5,1
540,5,5,5,0,5,0,5,1
541,4,4,4,1,4,0,5,1
542,4,4,4,1,4,0,5,1
543,4,4,4,1,4,0,5,1
544,5,5,5,0,5,0,5,1
545,1,1,1,4,1,0,5,1
546,1,1,1,4,1,0,5,1
547,5,5,5,0,5,0,5,1
548,5,5,5,0,5,0,5,1
549,5,5,5,0,5,0,5,1
550,3,3,3,2,3,0,5,1
551,5,5,5,0,5,0,5,1
552,2,2,2,3,2,0,5,1
553,5,5,5,0,5,0,5,1
554,5,5,5,0,5,0,5,1
555,1,1,1,4,1,0,5,1
556,5,5,5,0,5,0,5,1
557,5,5,5,0,5,0,5,1
558,5,5,5,0,5,0,5,1
559,5,5,5,0,5,0,5,1
560,5,5,5,0,5,0,5,1
561,5,5,5,0,5,0,5,1
562,5,5,5,0,5,0,5,1
563,5,5,5,0,5,0,5,1
564,1,1,1,4,1,0,5,1
565,5,5,5,0,5,0,5,1
566,3,3,3,2,3,0,5,1
567,5,5,5,0,5,0,5,1
568,4,4,4,1,4,0,5,1
569,1,1,1,4,1,0,5,1
570,5,5,5,0,5,0,5,1
571,4,4,4,1,4,0,5,1
572,5,5,5,0,5,0,5,1
573,5,5,5,0,5,0,5,1
574,5,5,5,0,5,0,5,1
575,5,5,5,0,5,0,5,1
576,5,5,5,0,5,0,5,1
577,3,3,2,3,1,1,5,2
578,5,5,5,0,5,0,5,1
579,1,1,1,4,1,0,5,1
580,5,5,5,0,5,0,5,1
581,3,3,3,2,3,0,5,1
582,8,8,5,0,2,3,5,2
583,1,1,1,4,1,0,5,1
584,5,5,5,0,5,0,5,1
585,5,5,5,0,5,0,5,1
586,5,5,5,0,5,0,5,1
587,5,5,5,0,5,0,5,1
588,5,5,5,0,5,0,5,1
589,5,5,5,0,5,0,5,1
590,5,5,5,0,5,0,5,1
591,5,5,5,0,5,0,5,1
592,2,2,2,3,2,0,5,1
593,1,1,1,4,1,0,5,1
594,5,5,5,0,5,0,5,1
595,5,5,5,0,5,0,5,1
596,5,5,5,0,5,0,5,1
597,5,5,5,0,5,0,5,1
598,4,4,4,1,4,0,5,1
599,5,5,5,0,5,0,5,1
600,5,5,5,0,5,0,5,1
601,5,5,5,0,5,0,5,1
602,5,5,5,0,5,0,5,1
603,5,5,5,0,5,0,5,1
604,1,1,1,4,1,0,5,1
605,5,5,5,0,5,0,5,1
606,5,5,5,0,5,0,5,1
607,5,5,5,0,5,0,5,1
608,5,5,5,0,5,0,5,1
609,5,5,5,0,5,0,5,1
610,5,5,5,0,5,0,5,1
611,1,1,1,4,1,0,5,1
612,5,5,5,0,5,0,5,1
613,5,5,5,0,5,0,5,1
614,5,5,5,0,5,0,5,1
615,1,1,1,4,1,0,5,1
616,3,3,3,2,3,0,5,1
617,1,1,1,4,1,0,5,1
618,5,5,5,0,5,0,5,1
619,5,5,5,0,5,0,5,1
620,5,5,5,0,5,0,5,1
621,5,5,5,0,5,0,5,1
622,5,5,5,0,5,0,5,1
623,5,5,5,0,5,0,5,1
624,5,5,5,0,5,0,5,1
625,5,5,5,0,5,0,5,1
626,1,1,1,4,1,0,5,1
627,5,5,5,0,5,0,5,1
628,5,5,5,0,5,0,5,1
629,1,1,1,4,1,0,5,1
630,1,1,1,4,1,0,5,1
631,1,1,1,4,1,0,5,1
632,5,5,5,0,5,0,5,1
633,4,4,4,1,4,0,5,1
634,5,5,5,0,5,0,5,1
635,5,5,5,0,5,0,5,1
636,5,5,5,0,5,0,5,1
637,5,5,5,0,5,0,5,1
638,5,5,5,0,5,0,5,1
639,5,5,5,0,5,0,5,1
640,5,5,5,0,5,0,5,1
641,5,5,5,0,5,0,5,1
642,5,5,5,0,5,0,5,1
643,5,5,5,0,5,0,5,1
644,5,5,5,0,5,0,5,1
645,5,5,5,0,5,0,5,1
646,5,5,5,0,5,0,5,1
647,1,1,1,4,1,0,5,1
648,5,5,5,0,5,0,5,1
649,5,5,5,0,5,0,5,1
650,4,4,4,1,4,0,5,1
651,4,4,4,1,4,0,5,1
652,4,4,4,1,4,0,5,1
653,1,1,1,4,1,0,5,1
654,1,1,1,4,1,0,5,1
655,5,5,5,0,5,0,5,1
656,5,5,5,0,5,0,5,1
657,5,5,5,0,5,0,5,1
658,4,4,4,1,4,0,5,1
659,5,5,5,0,5,0,5,1
660,5,5,5,0,5,0,5,1
661,1,1,1,4,1,0,5,1
662,3,3,3,2,3,0,5,1
663,1,1,1,4,1,0,5,1
664,5,5,5,0,5,0,5,1
665,5,5,5,0,5,0,5,1
666,4,4,4,1,4,0,5,1
667,5,5,5,0,5,0,5,1
668,4,4,4,1,4,0,5,1
669,5,5,5,0,5,0,5,1
670,5,5,5,0,5,0,5,1
671,1,1,1,4,1,0,5,1
672,5,5,5,0,5,0,5,1
673,3,3,3,2,3,0,5,1
674,5,5,5,0,5,0,5,1
675,5,5,5,0,5,0,5,1
676,5,5,5,0,5,0,5,1
677,5,5,5,0,5,0,5,1
678,5,5,5,0,5,0,5,1
679,1,1,1,4,1,0,5,1
680,5,5,5,0,5,0,5,1
681,5,5,5,0,5,0,5,1
682,5,5,5,0,5,0,5,1
683,5,5,5,0,5,0,5,1
684,5,5,5,0,5,0,5,1
685,2,2,2,3,2,0,5,1
686,1,1,1,4,1,0,5,1
687,5,5,5,0,5,0,5,1
688,5,5,5,0,5,0,5,1
689,5,5,5,0,5,0,5,1
690,5,5,5,0,5,0,5,1
691,5,5,5,0,5,0,5,1
692,5,5,5,0,5,0,5,1
693,1,1,1,4,1,0,5,1
694,5,5,5,0,5,0,5,1
695,5,5,5,0,5,0,5,1
696,1,1,1,4,1,0,5,1
697,5,5,5,0,5,0,5,1
698,1,1,1,4,1,0,5,1
699,5,5,5,0,5,0,5,1
700,2,2,2,3,2,0,5,1
701,1,1,1,4,1,0,5,1
702,5,5,5,0,5,0,5,1
703,5,5,5,0,5,0,5,1
704,5,5,5,0,5,0,5,1
705,1,1,1,4,1,0,5,1
706,3,3,3,2,3,0,5,1
707,1,1,1,4,1,0,5,1
708,5,5,5,0,5,0,5,1
709,5,5,5,0,5,0,5,1
710,2,2,2,3,2,0,5,1
711,4,4,4,1,4,0,5,1
712,1,1,1,4,1,0,5,1
713,1,1,1,4,1,0,5,1
714,5,5,5,0,5,0,5,1
715,5,5,5,0,5,0,5,1
716,5,5,5,0,5,0,5,1
717,5,5,5,0,5,0,5,1
718,5,5,5,0,5,0,5,1
719,1,1,1,4,1,0,5,1
720,2,2,2,3,2,0,5,1
721,5,5,5,0,5,0,5,1
722,2,2,1,4,0,1,5,2
723,2,2,2,3,2,0,5,1
724,1,1,1,4,1,0,5,1
725,3,3,3,2,3,0,5,1
726,5,5,5,0,5,0,5,1
727,3,3,3,2,3,0,5,1
728,1,1,1,4,1,0,5,1
729,5,5,5,0,5,0,5,1
730,5,5,5,0,5,0,5,1
731,2,2,2,3,2,0,5,1
732,5,5,5,0,5,0,5,1
733,5,5,5,0,5,0,5,1
734,1,1,1,4,1,0,5,1
735,1,1,1,4,1,0,5,1
736,1,1,1,4,1,0,5,1
737,2,2,2,3,2,0,5,1
738,1,1,1,4,1,0,5,1
739,5,5,5,0,5,0,5,1
740,4,4,4,1,4,0,5,1
741,5,5,5,0,5,0,5,1
742,1,1,1,4,1,0,5,1
743,5,5,5,0,5,0,5,1
744,1,1,1,4,1,0,5,1
745,5,5,5,0,5,0,5,1
746,5,5,5,0,5,0,5,1
747,5,5,5,0,5,0,5,1
748,5,5,5,0,5,0,5,1
749,5,5,5,0,5,0,5,1
750,2,2,2,3,2,0,5,1
751,1,1,1,4,1,0,5,1
752,5,5,5,0,5,0,5,1
753,1,1,1,4,1,0,5,1
754,5,5,5,0,5,0,5,1
755,1,1,1,4,1,0,5,1
756,5,5,5,0,5,0,5,1
757,4,4,4,1,4,0,5,1
758,5,5,5,0,5,0,5,1
759,5,5,5,0,5,0,5,1
760,5,5,5,0,5,0,5,1
761,4,4,4,1,4,0,5,1
762,5,5,5,0,5,0,5,1
763,5,5,5,0,5,0,5,1
764,5,5,5,0,5,0,5,1
765,1,1,1,4,1,0,5,1
766,1,1,1,4,1,0,5,1
767,6,6,4,1,2,2,5,2
768,4,4,4,1,4,0,5,1
769,3,3,3,2,3,0,5,1
770,1,1,1,4,1,0,5,1
771,2,2,2,3,2,0,5,1
772,1,1,1,4,1,0,5,1
773,1,1,1,4,1,0,5,1
774,5,5,5,0,5,0,5,1
