ARO Accession	CVTERM ID	ARO Name	PMID	DOI	ISBN
ARO:3004180	41333	Halobacterium halobium 23S rRNA mutation conferring resistance to chloramphenicol	2045374
ARO:3004181	41334	Streptococcus pneumoniae 23S rRNA mutation conferring resistance to macrolides and streptogramins antibiotics	11120988
ARO:3004182	41335	23S rRNA with mutation conferring resistance to streptogramins antibiotics	11120988
ARO:3004184	41337	Mycobacterium tuberculosis ribD with mutation conferring resistance to para-aminosalicylic acid	25421465
ARO:3004185	41338	mecD	28272476
ARO:3004186	41348	DedA efflux pump	23086209;24277026
ARO:3004189	41353	Bla2	27557855;12760895;12533457
ARO:3004190	41354	BlaA beta-lactamase	237976;11897607;1756974;16553870
ARO:3004191	41355	APH(2'')-If	23129050
ARO:3004192	41356	CepA beta-lactamase	8285623;7517394
ARO:3004193	41357	Sed beta-lactamase	7517394
ARO:3004194	41358	MCR-1.2	27401575
ARO:3004195	41359	NmcA beta-lactamase	8052644
ARO:3004196	41360	VCC beta-lactamase	26824956
ARO:3004197	41361	BlaZ beta-lactamase	26305782;6793593
ARO:3004198	41362	R39 beta-lactamase	2515104
ARO:3004199	41363	CepS beta-lactamase	8537283
ARO:3004200	41364	CfiA beta-lactamase	1510410
ARO:3004202	41366	JOHN beta-lactamase	12562690
ARO:3004203	41367	CGB beta-lactamase	12183230
ARO:3004204	41368	EBR beta-lactamase	12234848
ARO:3004205	41369	TUS beta-lactamase	24031236;12384365
ARO:3004206	41370	SIM beta-lactamase	20498315;16251286
ARO:3004208	41372	DIM beta-lactamase	20308383
ARO:3004209	41373	HMB beta-lactamase	28065891
ARO:3004210	41374	SFH beta-lactamase	12821491
ARO:3004211	41375	FEZ beta-lactamase	18563261
ARO:3004212	41376	GOB beta-lactamase	17403673;27458232;10858348
ARO:3004213	41377	GOB-18	17403673;27458232
ARO:3004214	41378	THIN-B beta-lactamase	15561856;11181369
ARO:3004215	41379	L1 family beta-lactamase	9811546
ARO:3004216	41380	AIM beta-lactamase	22664968
ARO:3004217	41381	SMB beta-lactamase	22442240
ARO:3004218	41382	CAU beta-lactamase	12019096
ARO:3004219	41383	BJP beta-lactamase	16723554
ARO:3004222	41386	ESP beta-lactamase	26482314
ARO:3004223	41387	MSI beta-lactamase	26482314
ARO:3004224	41388	SPG beta-lactamase	26482314
ARO:3004225	41389	Rm3 family beta-lactamase	27431213
ARO:3004226	41390	subclass B3 LRA beta-lactamase	18843302
ARO:3004227	41391	subclass B1 PEDO beta-lactamase	26482314
ARO:3004228	41392	class A LRA beta-lactamase	18843302
ARO:3004229	41393	class A Bacillus anthracis Bla beta-lactamase	12760895
ARO:3004230	41394	subclass B1 Bacillus anthracis Bla beta-lactamase	12760895
ARO:3004231	41395	class C LRA beta-lactamase	18843302
ARO:3004232	41396	ampC-type beta-lactamase	21304033
ARO:3004233	41397	blaF family beta-lactamase	8065266
ARO:3004234	41398	EXO beta-lactamase	2658780
ARO:3004235	41399	RCP beta-lactamase	2783689;2788410
ARO:3004236	41400	gimA family macrolide glycosyltransferase	9756764
ARO:3004237	41401	mgt macrolide glycotransferase	1605601;1612452
ARO:3004238	41402	sulfonamide resistant sul	15673783
ARO:3004239	41403	NPS-1	3089139;11557499
ARO:3004241	41405	class D LRA beta-lactamase	18843302
ARO:3004242	41406	MSI-OXA family beta-lactamase	26482314
ARO:3004243	41407	RbpA bacterial RNA polymerase-binding protein	22570422;16629670
ARO:3004244	41408	DnaA chromosomal replication initiation protein	21527473;19170875
ARO:3004245	41409	fosC phosphotransferase family	20404116;7492106
ARO:3004248	41412	antibiotic-resistant UhpT	28579984
ARO:3004249	41413	UhpA response regulator of fosfomycin resistance	19671590;20071153
ARO:3004250	41414	antibiotic-resistant ptsI phosphotransferase	20071153
ARO:3004251	41415	antibiotic-resistant cya adenylate cyclase	14519998
ARO:3004252	41416	cfr methyltrasnferase	23752511
ARO:3004253	41417	vanU gene in vanG cluster	14617152;16723588;11036060
ARO:3004254	41418	vanV gene in vanB cluster	21482081
ARO:3003847	40544	ADC-1	10639377
ARO:3003848	40545	ADC-2	12709319
ARO:3003849	40547	ADC-3	12709319
ARO:3003850	40548	ADC-4	12709319
ARO:3003851	40549	ADC-5	15047547
ARO:3003852	40551	ADC-6	14742218
ARO:3003853	40552	ADC-7	15980372
ARO:3003854	40553	ADC-8	17403709
ARO:3003856	40555	ADC-12	19029333
ARO:3003857	40556	ADC-13	19029333
ARO:3003858	40557	ADC-14	18065824;19029333
ARO:3003859	40558	ADC-15	19029333
ARO:3003860	40559	ADC-16	19029333
ARO:3003861	40560	ADC-17	19029333
ARO:3003862	40561	ADC-18	19029333
ARO:3003863	40562	ADC-19	19029333
ARO:3003864	40563	ADC-20	19029333
ARO:3003865	40564	ADC-21	19029333
ARO:3003866	40565	ADC-22	19029333
ARO:3003867	40566	ADC-23	19029333
ARO:3003868	40567	ADC-25	18077141
ARO:3003870	40569	ADC-31	22038960
ARO:3003871	40570	ADC-39	18765689
ARO:3003872	40571	ADC-41	20368407
ARO:3003873	40572	ADC-42	20368407
ARO:3003874	40573	ADC-43	20368407
ARO:3003875	40574	Enterococcus faecium EF-Tu mutants conferring resistance to elfamycin	7989561
ARO:3003876	40575	ADC-44	20368407
ARO:3003878	40577	ADC-56	21788456
ARO:3003879	40578	ADC-61	26125919
ARO:3003880	40579	ADC-74	26824943
ARO:3003881	40580	ADC-75	26824943
ARO:3003882	40581	ADC-76	26824943
ARO:3003883	40582	ADC-77	26824943
ARO:3003884	40583	ADC-78	26824943
ARO:3003885	40584	ADC-79	26824943
ARO:3003886	40585	ADC-80	26824943
ARO:3003887	40586	ADC-81	26824943
ARO:3003888	40587	ADC-82	21398552;22952140
ARO:3003889	40588	Escherichia coli GlpT with mutation conferring resistance to fosfomycin	20071153;12936984
ARO:3003890	40592	Escherichia coli UhpT with mutation conferring resistance to fosfomycin	20071153
ARO:3003893	40595	Escherichia coli uhpA with mutation conferring resistance to fosfomycin	20071153
ARO:3003894	40596	Rm3	27431213
ARO:3004010	40937	cinoxacin	7017171
ARO:3004011	40938	clinafloxacin	3142350
ARO:3004012	40939	clofazimine	7829710
ARO:3004013	40940	fleroxacin	2112571
ARO:3004014	40941	flomoxef	37610203;4008339
ARO:3004015	40942	gentamicin A	11083623;10103173
ARO:3004016	40943	loracarbef	8453172;3501757
ARO:3004017	40944	moxalactam	6218558;315938
ARO:3004018	40946	nafcillin	14274914;14274910
ARO:3004019	40948	para-aminosalicylic acid	21008766
ARO:3004022	40952	quinupristin-dalfopristin	2559846
ARO:3004024	40957	trimethoprim-sulfamethoxazole	4254965;4908562
ARO:3004025	40958	prothionamide	6459296
ARO:3004026	40960	tinidazole	3733593
ARO:3004030	41023	RosAB	12010497;10931306
ARO:3004031	41063	tetAB(46)	22941900
ARO:3004032	41064	tetA(46)	22941900
ARO:3004033	41066	tetB(46)	22941900
ARO:3004034	41067	tetAB(60)	27999567
ARO:3004035	41068	tetA(60)	27999567
ARO:3004036	41069	tetB(60)	27999567
ARO:3004037	41070	tlr(C)	1864505
ARO:3004038	41082	Pseudomonas aeruginosa emrE	12499164
ARO:3004039	41083	Escherichia coli emrE	1936950
ARO:3004041	41088	Klebsiella pneumoniae acrA	19858254;24327941
ARO:3004042	41089	Enterobacter cloacae acrA	17536927;12121946
ARO:3004043	41090	Escherichia coli acrA	12363006;11321576;24747401
ARO:3004045	41097	Escherichia coli fabI mutations conferring resistance to isoniazid and triclosan	27577999
ARO:3004046	41098	kdpDE	23555240
ARO:3004047	41099	kdpD	23555240
ARO:3004048	41113	MexAB-OprM with prematurely terminated MexR conferring resistance to meropenem and ciprofloxacin	26866484
ARO:3004049	41114	Escherichia coli fabG mutations conferring resistance to triclosan	27577999
ARO:3004050	41115	antibiotic sensitive fabG	27577999
ARO:3004051	41116	MexAB-OprM with NalC mutations conferring resistance to aztreonam	27412168;15387820
ARO:3004052	41117	MexAB-OprM with NalD mutations conferring resistance to multiple antibiotics	15855496
ARO:3004053	41118	MexAB-OprM with CpxR regulator conferring resistance to ciprofloxacin, ceftazidime, and aztreonam	27736975
ARO:3004054	41119	Pseudomonas aeruginosa CpxR	27736975
ARO:3004055	41120	Escherichia coli CpxR	25294881
ARO:3004056	41121	ArmR	17545281;18812515
ARO:3004057	41123	23S rRNA with mutation conferring resistance to linezolid antibiotics	27727405
ARO:3004058	41124	Staphylococcus aureus 23S rRNA with mutation conferring resistance to linezolid	27727405
ARO:3004059	41125	Type A NfxB	8849250;1330820;8878035
ARO:3004060	41127	Type B NfxB	8849250;8878035;9449262
ARO:3004061	41128	MexCD-OprJ with type A NfxB mutation	8849250
ARO:3004062	41129	MexCD-OprJ with type B NfxB mutation	8849250
ARO:3004063	41130	EdeQ	23891151
ARO:3004064	41131	Edeine acetyltransferase	23891151
ARO:3004065	41134	MexCD-OprJ with NfxB mutation conferring resistance to ciprofloxacin	12727072
ARO:3004066	41142	MexEF-OprN with MexT mutation conferring resistance to chloramphenicol, ciprofloxacin, and trimethoprim	26833155
ARO:3004068	41145	MexEF-OprN with MexS mutations conferring resistance to chloramphenicol, ciprofloxacin, and trimethoprim	26833155
ARO:3004069	41146	MvaT	16448502
ARO:3004070	41147	MexEF-OprN with MvaT deletion conferring resistance to chloramphenicol and norfloxacin	21911574;16448502
ARO:3004072	41154	OpmB	12445646
ARO:3004073	41155	MuxA	19713238
ARO:3004074	41156	MuxB	19713238
ARO:3004075	41158	MuxC	19713238
ARO:3004076	41159	MuxABC-OpmB	19713238
ARO:3004077	41170	PmpM	14679249
ARO:3004078	41180	Escherichia coli AcrAB-TolC with AcrR mutation conferring resistance to ciprofloxacin, tetracycline, and ceftazidim	16189130
ARO:3004079	41181	Escherichia coli AcrAB-TolC with MarR mutations conferring resistance to ciprofloxacin and tetracyclin	11302826
ARO:3004080	41182	MexAB-OprM with MexR mutations confers resistance to multiple antibiotics	9449262;17586626
ARO:3004081	41183	AcrAD-TolC confers resistance to amikacin, gentamicin, and tobramycin	10692383;14706082
ARO:3004082	41184	AcrAD-TolC	10692383;14706082
ARO:3004083	41185	AcrEF-TolC confers resistance to ciprofloxacin	10952561;16267305
ARO:3004085	41189	lnuG	28039271
ARO:3004347	41515	PDC-84	26248364
ARO:3004348	41516	PDC-85	26248364
ARO:3004349	41517	PDC-86	26248364
ARO:3004350	41518	PDC-87	26248364
ARO:3004351	41519	PDC-88	26248364
ARO:3004352	41520	PDC-89	26248364
ARO:3004353	41521	PDC-90	26248364
ARO:3004354	41522	PDC-91	26248364
ARO:3004355	41523	PDC-92	26248364
ARO:3004356	41524	PDC-93	26248364
ARO:3004357	41525	catV	29259290
ARO:3004358	41530	ACI beta-lactamase	11036038
ARO:3004359	41531	ACI-1	30014616;11036038
ARO:3004361	41534	sul4	29246178
ARO:3004363	41537	lipid A acyltransferase	29101229
ARO:3004364	41538	almG	29101229
ARO:3004365	41539	British Society for Antimicrobial Chemotherapy (BSAC)	2226478
ARO:3004366	41540	Clinical and Laboratory Standards Institute (CLSI)	11977864
ARO:3004367	41541	Deutsches Institut für Normung (DIN)	2226478
ARO:3004369	41543	Société Française de Microbiologie (SFM)	2226478
ARO:3004370	41544	minimum inhibitory concentration (MIC)	19626213
ARO:3004371	41545	MIC value	19626213
ARO:3004372	41546	MIC unit	19626213
ARO:3004373	41547	breakpoint concentration	17630331
ARO:3004374	41548	malacidin A	29434326
ARO:3004375	41549	malacidin biosynthesis	29434326
ARO:3004376	41550	bicyclomycin biosynthesis	29053243
ARO:3004378	41552	QepA3	26947590
ARO:3004379	41553	QepA4	29062302
ARO:3004380	41554	vaborbactam	29232103
ARO:3004383	41557	group II intron [deprecate]	20463000
ARO:85555	41565	agar dilution method	29403965
ARO:3004391	41566	diffusion method	29403965
ARO:3004392	41567	thin-layer chromatography (TLC)-bioautography	29403965
ARO:3004393	41568	time-kill test	29403965
ARO:3004394	41569	ATP bioluminescence assay	29403965
ARO:3004395	41570	flow cytofluorometric method	29403965
ARO:3004397	41572	broth dilution method	29403965
ARO:85701	41585	macro broth dilution method	29403965
ARO:3004410	41586	micro broth dilution method	29403965
ARO:85595	41587	disk-diffusion method	29403965
ARO:85596	41588	antimicrobial gradient method (E-test)	29403965
ARO:3004411	41589	agar well diffusion method	29403965
ARO:3004412	41590	agar plug diffusion method	29403965
ARO:3004413	41591	cross streak method	29403965
ARO:3004414	41592	agar diffusion bioautography	29403965
ARO:3004415	41593	direct bioautography	29403965
ARO:3004416	41594	agar overlay bioautography	29403965
ARO:3004417	41595	inoculum	18274517
ARO:3004419	41597	chromogenic cephalosporinase test	34624
ARO:3004420	41598	chloramphenicol acetyltransferase assay (CAT)	20439409
ARO:3004421	41599	greater than standard inoculum	18274517
ARO:3004422	41600	less than standard inoculum	18274517
ARO:3004423	41601	= standard inoculum	18274517
ARO:3004426	41604	divalent cation supplemented medium	1551973
ARO:3004427	41605	NaCl supplemented medium	12691545
ARO:3004436	41627	polymerase chain reaction (PCR)	11585788
ARO:3004437	41628	DNA hybridization	11585788
ARO:3004441	41632	tet(59)	27565618
ARO:3004442	41634	tet(W/N/W)	27565618
ARO:3004443	41636	RSA beta-lactamase	29316517
ARO:3004444	41637	RSA1-1	29316517
ARO:3004445	41638	RSA-2	29316517
ARO:3004446	41639	Haemophilus influenzae PBP3 conferring resistance to beta-lactam antibiotics	29352811
ARO:3004447	41641	HERA beta-lactamase	12878539
ARO:3004448	41642	HERA-1	12878539
ARO:3004449	41644	TRU beta-lactamase	20124004
ARO:3004450	41645	TRU-1	20124004
ARO:3004451	41662	Agrobacterium fabrum chloramphenicol acetyltransferase	2013403
ARO:3004452	41663	Alkalihalobacillus clausii chloramphenicol acetyltransferase	19459958
ARO:3004255	41419	vanJ membrane protein	22232274
ARO:3004256	41420	Bleomycin resistant protein	18791008;22290943
ARO:3004257	41421	cpa acetyltransferase	27929110
ARO:3004258	41422	apm acetyltransferase	20876371
ARO:3004259	41423	AAC(1)	3326872
ARO:3004260	41424	Bah amidohydrolase	27929110
ARO:3004261	41425	viomycin phosphotransferase	2987648
ARO:3004262	41426	daptomycin resistant liaF	21899450
ARO:3004264	41428	daptomycin resistant liaS	21899450
ARO:3004265	41429	lysocin resistant menA	25485686
ARO:3004266	41430	antibiotic resistant katG	23744165
ARO:3004267	41431	antibiotic resistant pncA	9055989
ARO:3004268	41432	MCR phosphoethanolamine transferase	27401575;28655818;28487432;26603172
ARO:3004269	41433	pmr phosphoethanolamine transferase	15205413;9570402
ARO:3004270	41434	antibiotic resistant fabI	27577999
ARO:3004271	41435	16S rRNA methyltransferase (G1405)	21177880
ARO:3004272	41436	16S rRNA methyltransferase (A1408)	19589804;17875999
ARO:3004273	41437	Llm 23S ribosomal RNA methyltransferase	27929110
ARO:3004274	41438	23S ribosomal RNA methyltransferase	7590303;20144045;20618865
ARO:3004275	41439	ANT(3'')	20833577
ARO:3004276	41440	ANT(2'')	25564464
ARO:3004277	41441	General Bacterial Porin (GBP)	18997824
ARO:3004278	41442	Outer Membrane Porin (Opr)	18997824
ARO:3004285	41449	tunicamycin resistance protein	1624425
ARO:3004286	41450	phenotypic variant regulator	22195037
ARO:3003978	40814	Chlamydomonas reinhardtii 16S rRNA (rrnS) mutation conferring resistance to streptomycin	2583478
ARO:3003979	40840	eravacycline	23979750
ARO:3003980	40861	tetA(58)	27929110
ARO:3003981	40863	tetB(58)	27929110
ARO:3003982	40864	LlmA 23S ribosomal RNA methyltransferase	27929110
ARO:3003983	40865	CatU	27929110
ARO:3003984	40866	BahA	27929110
ARO:3003986	40868	TaeA	27929110
ARO:3003987	40869	VatI	27929110
ARO:3003988	40870	AAC(2')-IIb	27929110
ARO:3003989	40871	AAC(6')-34	27929110
ARO:3003990	40872	vgbC	27929110
ARO:3003991	40873	mphI	29317655;27929110
ARO:3003992	40874	rphB	27929110
ARO:3003993	40875	capreomycin	73540
ARO:3003994	40876	cpaA	27929110
ARO:3003995	40901	Clostridioides difficile gyrA conferring resistance to fluoroquinolones	19364867;12848728;22508299;18480338;20226332;12384345;19818865;11451695;27842877
ARO:3003999	40926	cefamandole	4790616
ARO:3004000	40927	cefetamet	2504597
ARO:3004001	40928	cefmetazole	2692950	;10.1007/BF03298293
ARO:3004002	40929	cefonicid	96734;6975269
ARO:3004003	40930	cefoperazone	6221381
ARO:3004004	40931	cefotetan	6953260;6945066
ARO:3004005	40932	cefprozil	12841400
ARO:3004006	40933	ceftiofur	3631686
ARO:3004007	40934	ceftizoxime	6326062
ARO:3004008	40935	cephapirin	4208896
ARO:3004009	40936	cefradine	4572639
ARO:3004086	41190	APH(3')-VIIIb	27965516
ARO:3004087	41192	APH(3')-IXa	27965516
ARO:3004088	41194	lefamulin	32493034;27958389
ARO:3004089	41195	ANT(3'')-IIa	28152054
ARO:3004090	41196	ANT(3'')-IIb	28152054
ARO:3004091	41197	ANT(3'')-IIc	28152054
ARO:3004092	41198	HMB-1	28065891
ARO:3004093	41201	NDM-17	28242668
ARO:3004094	41202	Erm(48)	28438941
ARO:3004096	41204	daptomycin resistant CdsA	28115347
ARO:3004097	41205	Streptococcus mitis CdsA with mutation conferring daptomycin resistance	28115347
ARO:3004098	41206	LpeAB	28137939
ARO:3004099	41207	LpeA	28137939
ARO:3004100	41209	LpeB	28137939
ARO:3004101	41212	MdtNOP	8021163;19429622
ARO:3004102	41213	kamB	19589804;24963996
ARO:3004103	41215	QepA2	18644958
ARO:3004104	41216	TMB beta-lactamase	22290947
ARO:3004105	41217	TMB-1	22290947
ARO:3004106	41218	TMB-2	23390208
ARO:3004107	41228	Pseudomonas aeruginosa soxR	16879411;27274079;15845502
ARO:3004108	41229	Enterobacter cloacae rob	23006750
ARO:3004109	41230	Escherichia coli rob	12791142;9324261
ARO:3004110	41231	MCR-2.1	30053115;27416987;28487432
ARO:3004111	41232	FosA6	27261267
ARO:3004112	41233	phosphoethanolamine transferase conferring colistin resistance	28487432;26603172
ARO:3004113	41234	FosA7	28533247
ARO:3004114	41238	porin OmpC	6760806;23034325;17426813
ARO:3004117	41241	Vibrio cholerae OmpU	24943244;15155667
ARO:3004118	41242	Vibrio cholerae OmpT	10632889;15155667
ARO:3004120	41244	CBP C1-aminomethylene vancomycin	28559345
ARO:3004121	41245	BPI	28336464;9665269
ARO:3004122	41247	Klebsiella pneumoniae OmpK37	10217760
ARO:3004123	41248	Burkholderia pseudomallei Omp38	14567756;24788109
ARO:3004124	41249	Moraxella catarrhalis M35	16159786;20801781
ARO:3004125	41251	23S rRNA with mutation conferring resistance to macrolide antibiotics	11120937
ARO:3004126	41252	Escherichia coli LamB	18620846;24412198;10734605
ARO:3004127	41253	Escherichia coli mipA	25940639
ARO:3004128	41254	Serratia marcescens Omp1	25856195;9353750
ARO:3004129	41256	cephaloridine	5175748;2907014
ARO:3004130	41257	balofloxacin	7492097;1329626
ARO:3004131	41258	Escherichia coli 23S rRNA with mutation conferring resistance to erythromycin and telithromycin	1569089;3886627;10027979;11120937;6330677
ARO:3004132	41259	Chlamydomonas reinhardtii 23S rRNA with mutation conferring resistance to erythromycin	11120937;2583478
ARO:3004133	41260	Brachyspira hyodysenteriae 23S rRNA with mutation conferring resistance to tylosin	11120937
ARO:3004134	41261	Helicobacter pylori 23S rRNA with mutation conferring resistance to clarithromycin	37485536;35002447;32708761;11120937
ARO:3004135	41262	Mycobacterium tuberculosis iniB with mutation conferring resistance to ethambutol	10639358
ARO:3004136	41263	Ethambutol resistant iniB	10639358
ARO:3004138	41265	Moraxella catarrhalis 23S rRNA with mutation conferring resistance to macrolide antibiotics	25923017
ARO:3004139	41267	MCR-3.1	28655818
ARO:3004141	41269	AxyXY-OprZ	28584156
ARO:3004142	41270	OprZ	28584156
ARO:3004143	41272	AxyX	28584156
ARO:3004144	41273	AxyY	28584156
ARO:3004145	41274	AxyZ	28584156
ARO:3004146	41275	cfrC	28663118
ARO:3004148	41281	23S rRNA with mutation conferring resistance to pleuromutilin antibiotics	20487023;11555289
ARO:3004149	41296	Escherichia coli 23S rRNA with mutation conferring resistance to clindamycin	1531223
ARO:3004150	41297	Escherichia coli 23S rRNA with mutation conferring resistance to chloramphenicol	3886627
ARO:3004153	41300	Mycobacterium tuberculosis thyA with mutation conferring resistance to para-aminosalicylic acid	35944069;25421465
ARO:3004154	41301	antibiotic sensitive thymidylate synthase	25421465
ARO:3004157	41304	Mycobacterium tuberculosis folC with mutation conferring resistance to para-aminosalicylic acid	25421465
ARO:3004158	41305	23S rRNA with mutation conferring resistance to pleuromutilin antibioti	20487023;11555289
ARO:3004159	41306	Mycoplasma gallisepticum 23S rRNA mutation conferring resistance to pleuromutilin antibiotics	19154331;20487023
ARO:3004160	41307	Escherichia coli 23S rRNA with mutation conferring resistance to clarithromycin	1531223
ARO:3004161	41308	Propionibacteria 23S rRNA with mutation conferring resistance to macrolide antibiotics	9145890
ARO:3004162	41310	Helicobacter pylori 23S rRNA with mutation conferring resistance to macrolides	9371366
ARO:3004163	41311	Mycobacteroides abscessus 23S rRNA with mutation conferring resistance to clarithromycin	27799212;8807061
ARO:3004164	41312	Mycobacterium avium 23S rRNA with mutation conferring resistance to clarithromycin	8592991
ARO:3004165	41313	Mycobacteroides chelonae 23S rRNA with mutation conferring resistance to clarithromycin	8807061;11120937
ARO:3004166	41315	Mycobacterium intracellulare 23S rRNA with mutation conferring resistance to clarithromycin	8192472
ARO:3004167	41316	Mycobacterium intracellulare 23S rRNA with mutation conferring resistance to azithromycin	8192472
ARO:3004168	41318	Mycobacterium kansasii 23S rRNA with mutation conferring resistance to clarithromycin	9635911
ARO:3004169	41319	Mycolicibacterium smegmatis 23S rRNA with mutation conferring resistance to clarithromycin	9402018
ARO:3004170	41320	Streptococcus pneumoniae 23S rRNA with mutation conferring resistance to macrolide antibiotics	10898684
ARO:3004171	41322	Streptomyces ambofaciens 23S rRNA with mutation conferring resistance to macrolide antibiotics	2834204
ARO:3004172	41323	23S rRNA with mutation conferring resistance to oxazolidinone antibiotics	10986233
ARO:3004173	41324	Escherichia coli 23S rRNA with mutation conferring resistance to oxazolidinone antibiotics	10986233
ARO:3004174	41325	Chlamydia trachomatis 23S rRNA with mutation conferring resistance to macrolide antibiotics	26622462;15047540;17908942
ARO:3004175	41326	Mycoplasma hominis 23S rRNA with mutation conferring resistance to macrolide antibiotics	12234836
ARO:3004488	41916	ehxA	27542930
ARO:3004489	41930	OXA-663	30126962
ARO:3004490	41931	delamanid	25210407
ARO:3004491	41932	diarylquinoline antibiotic	24130398
ARO:3004492	41933	bedaquiline	24130398
ARO:3004493	42027	ADC-68	25372683
ARO:3004494	42028	IMP-55	28336429
ARO:3004496	42038	KPC-24	27436389
ARO:3004497	42080	LPXTG duplicate	16237012
ARO:3004539	42409	mphH	29317655;22509370
ARO:3004288	41452	Subclass B1 Vibrio cholerae varG beta-lactamase	28898293
ARO:3004289	41453	Vibrio cholerae varG	28898293
ARO:3004290	41454	Escherichia coli ampC beta-lactamase	3055168;19136439
ARO:3004291	41455	Rhodobacter sphaeroides ampC beta-lactamase	2783689
ARO:3004292	41457	Laribacter hongkongensis ampC beta-lactamase	15855519
ARO:3004293	41459	BUT beta-lactamase	12127496
ARO:3004294	41460	BUT-1	12127496
ARO:3004295	41462	lassomycin	24684906
ARO:3004296	41463	bulgecin A	27703329
ARO:3004297	41464	varABCDEF	28898293
ARO:3004298	41465	varA	28898293
ARO:3004301	41468	resistant antimicrobial phenotype	19626213
ARO:3004302	41469	susceptible antimicrobial phenotype	19626213
ARO:3004305	41472	multidrug resistance antimicrobial phenotype	19626213
ARO:3004325	41492	MCR-4.1	28797329
ARO:3004332	41500	MCR-5.1	30053115;28962028
ARO:3004333	41501	triclosan resistant gyrA	29091182
ARO:3004334	41502	Salmonella enterica gyrA with mutation conferring resistance to triclosan	29091182
ARO:3004335	41503	Escherichia coli gyrA with mutation conferring resistance to triclosan	29091182
ARO:3004336	41504	PDC-73	26248364
ARO:3004337	41505	PDC-74	26248364
ARO:3004338	41506	PDC-75	26248364
ARO:3004339	41507	PDC-76	26248364
ARO:3004340	41508	PDC-77	26248364
ARO:3004341	41509	PDC-78	26248364
ARO:3004342	41510	PDC-79	26248364
ARO:3004343	41511	PDC-80	26248364
ARO:3004344	41512	PDC-81	26248364
ARO:3004345	41513	PDC-82	26248364
ARO:3004346	41514	PDC-83	26248364
ARO:3004640	42648	dfrA15b	15761062
ARO:3004641	42650	AAC(6')-I-43	21422220
ARO:3004642	42653	dfrA3b	14638506
ARO:3004643	42655	Erm(K)	1713206
ARO:3004644	42657	dfrA6 from Proteus mirabilis	1941991
ARO:3004645	42659	dfrI	17375195
ARO:3004649	42670	cfr(B)	26248384
ARO:3004650	42673	tet(U)	22491689;8700968
ARO:3004651	42676	lin	32615922
ARO:3004652	42681	Erm(O)-lrm	1761231
ARO:3004653	42683	tetR(G)	1479961
ARO:3004654	42686	Clostridioides difficile 23S rRNA with mutation conferring resistance to erythromycin and clindamycin	17509804
ARO:3004655	42693	nimB	10970359;8067736
ARO:3004656	42694	catII from Escherichia coli K-12	2268278
ARO:3004657	42696	catA4	3900035
ARO:3004658	42697	catA8	11735367;11257023;9349809
ARO:3004659	42698	Mef(En2)	10852890
ARO:3004660	42699	catB11	19416365
ARO:3004661	42703	Staphylococcus aureus FosB	11244082
ARO:3004662	42705	MCR-3.3	28848017
ARO:3004663	42706	FusF	25313205
ARO:3004665	42708	cmlA8	19107398
ARO:3004666	42709	pexA	20543056
ARO:3004667	42714	Staphylococcus aureus norA	2174864
ARO:3004668	42715	QnrAS	20947314
ARO:3004669	42716	emtA	11580839
ARO:3004670	42717	FosB1	27144405
ARO:3004671	42719	FosB4	27144405
ARO:3004672	42720	FosB5	27144405
ARO:3004673	42721	FosB6	27144405
ARO:3004674	42722	FosD	18539327
ARO:3004675	42723	aphA15	11257042
ARO:3004676	42724	grm	2013410
ARO:3004677	42726	rmtD2	21078935
ARO:3004860	42996	Burkholderia dolosa gyrA conferring resistance to fluoroquinolones	25153194;25931592
ARO:3004873	43059	Neisseria gonorrhoeae folP with mutation conferring resistance to sulfonamides	31358980
ARO:3004876	43062	Mycobacterium tuberculosis inhA mutations conferring resistance to ethionamide	;30337678;19581462;14623976;25568071		978-92-4-008241-0
ARO:3004918	43104	Mycobacterium tuberculosis eccB5 conferring resistance to fluoroquinolones	30337678;34161790
ARO:3004919	43105	Mycobacterium tuberculosis eccC5 conferring resistance to fluoroquinolones	30337678
ARO:3004921	43107	Mycobacterium tuberculosis ahpC mutations confer resistance to isoniazid	35944069;30337678;8830260
ARO:3004922	43108	Mycobacterium tuberculosis fabG1 mutations confer resistance to isoniazid	;35944069;30337678;16189082		978-92-4-008241-0
ARO:3004923	43109	Mycobacterium tuberculosis furA mutations confer resistance to isoniazid	30337678;24055765;25092698
ARO:3004924	43110	Mycobacterium tuberculosis inbR mutations conferring resistance to isoniazid	30337678;26353937
ARO:3004925	43111	Mycobacterium tuberculosis mshA mutations conferring resistance to isoniazid	30337678;30583053
ARO:3004927	43113	Mycobacterium tuberculosis mshC mutations conferring resistance to isoniazid	30337678;26104204
ARO:3004928	43114	Mycobacterium tuberculosis mymA mutations conferring resistance to isoniazid	30337678;30082293
ARO:3004929	43115	Mycobacterium tuberculosis mmaA3 mutations conferring resistance to isoniazid	30337678;21426023;33055230
ARO:3004930	43116	Mycobacterium tuberculosis nat mutations conferring resistance to isoniazid	30337678;26104204
ARO:3004931	43117	Mycobacterium tuberculosis nudC mutations conferring resistance to isoniazid	30337678;26104204
ARO:3004932	43118	Mycobacterium tuberculosis sigI mutations conferring resistance to isoniazid	30337678;26104204
ARO:3004933	43119	Mycobacterium tuberculosis fabG1 mutation conferring resistance to ethionamide	;35944069;30337678;16189082		978-92-4-008241-0
