re_pmid_id	re_id	pmid	sentence_index	pub_year
12753	3317	20392607	7	2010
12864	3327	20392607	3	2010
13141	3336	20392607	6	2010
13268	3339	20392607	1	2010
45058	11204	20392903	1	2010
45341	11287	20392903	1	2010
64038	16662	20394469	0	2010
64721	16729	20394469	0	2010
76665	17323	20394469	0	2010
4062	1085	20395076	6	2010
4072	1087	20395076	6	2010
7456	2361	20395076	6	2010
8317	2472	20395076	6	2010
9062	2749	20395076	5	2010
9063	2749	20395076	8	2010
9256	2778	20395076	5	2010
9263	2779	20395076	8	2010
9483	2828	20395076	8	2010
9526	2837	20395076	5	2010
9527	2837	20395076	8	2010
9711	2861	20395076	8	2010
13545	3431	20395076	5	2010
13641	3454	20395076	5	2010
13814	3500	20395076	5	2010
50321	12770	20395076	6	2010
50464	12820	20395076	6	2010
53749	13958	20395076	6	2010
53759	13964	20395076	6	2010
53762	13966	20395076	6	2010
54331	14230	20395076	5	2010
54378	14242	20395076	5	2010
54458	14269	20395076	5	2010
67026	16799	20395076	0	2010
72050	17070	20395076	0	2010
79784	17472	20395076	0	2010
65593	16788	20395214	4	2010
79407	17432	20395214	4	2010
55045	14492	20395215	2	2010
60738	15811	20395215	2	2010
60850	15868	20395215	5	2010
60866	15869	20395215	3	2010
60889	15875	20395215	3	2010
60898	15878	20395215	5	2010
60928	15892	20395215	5	2010
74980	17300	20395215	5	2010
75791	17303	20395215	3	2010
77105	17347	20395215	3	2010
79563	17454	20395215	5	2010
85651	19304	20395215	0	2010
85951	19371	20395215	2	2010
85952	19371	20395215	4	2010
100949	22188	20395215	0	2010
100950	22188	20395215	8	2010
100976	22203	20395215	2	2010
100977	22203	20395215	4	2010
101141	22278	20395215	0	2010
110598	24513	20398277	2	2010
112309	24611	20398277	2	2010
86709	19633	20400208	0	2010
90047	19757	20400208	0	2010
110281	24424	20400208	14	2010
110427	24476	20400208	4	2010
23745	6932	20401676	7	2010
49644	12604	20401676	8	2010
68772	16867	20402412	0	2010
71173	17031	20402412	0	2010
77233	17364	20402412	0	2010
79195	17420	20402412	8	2010
17502	4851	20402783	5	2010
17544	4869	20402783	5	2010
18187	4934	20402783	5	2010
18287	4951	20402783	4	2010
93892	20198	20402783	5	2010
93900	20204	20402783	5	2010
93906	20208	20402783	4	2010
93954	20220	20402783	5	2010
8927	2701	20404116	0	2010
20454	5661	20404116	2	2010
20833	5770	20404116	2	2010
87256	19635	20405128	1	2010
87257	19635	20405128	3	2010
90048	19757	20405128	2	2010
87258	19635	20406494	4	2010
87259	19635	20406494	5	2010
87260	19635	20406494	6	2010
88880	19721	20406494	6	2010
90049	19757	20406494	4	2010
90050	19757	20406494	6	2010
90051	19757	20407237	3	2010
64517	16676	20410342	0	2010
65594	16788	20410342	0	2010
73237	17175	20410342	0	2010
67566	16813	20410344	4	2010
52506	13624	20412308	2	2010
52532	13627	20412308	0	2010
52533	13627	20412308	4	2010
64039	16662	20413621	1	2010
68677	16858	20413621	1	2010
9064	2749	20418435	0	2010
9230	2767	20418435	0	2010
9372	2814	20418435	0	2010
50817	13010	20418435	0	2010
50889	13024	20418435	0	2010
50937	13051	20418435	0	2010
52187	13557	20418435	0	2010
52346	13579	20418435	0	2010
52599	13644	20418435	0	2010
53743	13954	20418435	0	2010
53747	13957	20418435	0	2010
53756	13963	20418435	0	2010
67027	16799	20418435	0	2010
70359	16936	20418435	0	2010
74914	17294	20418435	0	2010
68577	16843	20420161	6	2010
75792	17303	20420161	6	2010
88881	19721	20420166	3	2010
90052	19757	20420166	3	2010
87261	19635	20420500	5	2010
91927	19816	20420500	5	2010
24648	7044	20421396	6	2010
67028	16799	20421396	3	2010
67029	16799	20421396	4	2010
73755	17228	20421396	0	2010
77180	17357	20421396	2	2010
77221	17360	20421396	3	2010
77222	17360	20421396	4	2010
77223	17360	20421396	10	2010
79103	17417	20421396	1	2010
79785	17472	20421396	3	2010
67030	16799	20421398	0	2010
69713	16887	20421398	0	2010
63410	16646	20421400	2	2010
73182	17164	20421400	2	2010
75793	17303	20421400	1	2010
78401	17390	20421400	2	2010
79104	17417	20421400	1	2010
43665	10818	20421437	0	2010
43666	10818	20421437	8	2010
43822	10847	20421437	6	2010
43853	10860	20421437	0	2010
43884	10862	20421437	7	2010
44064	10886	20421437	0	2010
109446	24388	20421628	4	2010
109623	24394	20421628	4	2010
109953	24396	20421628	4	2010
62163	16342	20421629	1	2010
87262	19635	20426580	3	2010
88882	19721	20428658	1	2010
90053	19757	20428658	1	2010
91662	19798	20428658	1	2010
57482	15224	20428687	3	2010
58327	15268	20428687	3	2010
58955	15410	20428687	1	2010
59113	15428	20428687	1	2010
60120	15611	20428687	1	2010
60133	15615	20428687	1	2010
85266	19144	20430787	6	2010
85314	19159	20430787	2	2010
85384	19185	20430787	6	2010
85420	19196	20430787	2	2010
85474	19223	20430787	2	2010
10996	3149	20430903	3	2010
11426	3163	20430903	3	2010
12865	3327	20430903	15	2010
52188	13557	20430903	3	2010
52270	13566	20430903	3	2010
59242	15430	20437157	6	2010
59392	15440	20437157	6	2010
82591	18245	20437157	6	2010
17030	4722	20437273	2	2010
90054	19757	20437273	2	2010
111137	24547	20437273	2	2010
90055	19757	20437274	1	2010
10826	3146	20438347	7	2010
10997	3149	20438347	6	2010
11924	3246	20438347	8	2010
12632	3301	20438347	7	2010
13142	3336	20438347	6	2010
13349	3357	20438347	6	2010
65595	16788	20438347	0	2010
73196	17170	20438347	0	2010
76333	17319	20438347	0	2010
6412	1897	20438348	0	2010
6413	1897	20438348	1	2010
6482	1898	20438348	0	2010
6483	1898	20438348	1	2010
68578	16843	20439616	5	2010
68579	16843	20439616	7	2010
58200	15266	20440057	5	2010
59336	15438	20440057	5	2010
82158	18177	20440057	5	2010
82865	18311	20440057	5	2010
83444	18503	20440057	5	2010
71724	17040	20440062	0	2010
71725	17040	20440062	2	2010
71726	17040	20440062	3	2010
71727	17040	20440062	8	2010
80692	17715	20440062	3	2010
51609	13374	20441706	5	2010
51625	13376	20441706	5	2010
51628	13377	20441706	5	2010
51647	13385	20441706	5	2010
51648	13386	20441706	5	2010
51653	13389	20441706	5	2010
51672	13394	20441706	5	2010
51676	13395	20441706	5	2010
51683	13398	20441706	5	2010
51686	13400	20441706	5	2010
51687	13401	20441706	5	2010
92697	19888	20441706	4	2010
92714	19891	20441706	4	2010
92752	19904	20441706	4	2010
92753	19905	20441706	4	2010
92756	19908	20441706	4	2010
92759	19910	20441706	4	2010
92794	19919	20441706	4	2010
92797	19921	20441706	4	2010
92803	19924	20441706	4	2010
7756	2387	20443729	7	2010
8035	2443	20443729	7	2010
8482	2475	20443729	7	2010
52711	13647	20444963	0	2010
53686	13938	20444963	0	2010
75794	17303	20444963	0	2010
76334	17319	20444963	10	2010
79196	17420	20444963	10	2010
109496	24390	20445331	3	2010
109624	24394	20445331	3	2010
109954	24396	20445331	3	2010
110179	24397	20445331	3	2010
112502	24648	20445331	3	2010
112560	24650	20445331	3	2010
112729	24652	20445331	3	2010
112840	24653	20445331	3	2010
87263	19635	20445785	0	2010
88472	19693	20445785	0	2010
89068	19730	20445785	0	2010
90057	19757	20445785	0	2010
90058	19757	20445785	5	2010
91338	19766	20445785	0	2010
92533	19859	20445785	0	2010
15246	4065	20446012	5	2010
15388	4112	20446012	5	2010
15448	4119	20446012	5	2010
15487	4128	20446012	5	2010
94300	20315	20446747	4	2010
94311	20316	20446747	4	2010
73756	17228	20453147	5	2010
74708	17262	20453147	3	2010
75795	17303	20453147	3	2010
78701	17394	20453147	2	2010
79105	17417	20453147	3	2010
63293	16620	20455405	0	2010
67032	16799	20455405	0	2010
69029	16884	20455405	0	2010
76335	17319	20455405	0	2010
63219	16612	20455414	2	2010
67033	16799	20455414	2	2010
69714	16887	20455414	2	2010
71728	17040	20455414	2	2010
72895	17137	20455414	2	2010
73674	17227	20455414	2	2010
9641	2845	20457435	4	2010
13143	3336	20457435	4	2010
14529	3737	20457435	4	2010
67034	16799	20457435	0	2010
17516	4852	20457472	5	2010
108068	23934	20457472	5	2010
100946	22186	20457895	4	2010
100947	22187	20457895	5	2010
100948	22187	20457895	11	2010
100958	22191	20457895	5	2010
100964	22196	20457895	11	2010
100966	22198	20457895	11	2010
100974	22201	20457895	5	2010
99493	21797	20460466	3	2010
99515	21799	20460466	3	2010
99554	21808	20460466	3	2010
99555	21808	20460466	4	2010
99672	21840	20460466	3	2010
99679	21842	20460466	3	2010
99705	21852	20460466	3	2010
99706	21852	20460466	4	2010
7457	2361	20462723	7	2010
7458	2361	20462723	9	2010
7903	2421	20462723	6	2010
7940	2431	20462723	8	2010
7941	2431	20462723	9	2010
8318	2472	20462723	4	2010
8505	2479	20462723	4	2010
8530	2482	20462723	7	2010
8211	2467	20462724	1	2010
8531	2482	20462724	2	2010
8582	2490	20462724	1	2010
22702	6587	20462725	3	2010
56099	14751	20462725	3	2010
56315	14851	20462725	3	2010
71729	17040	20462725	0	2010
7459	2361	20462727	6	2010
8807	2625	20462727	6	2010
14139	3647	20462727	2	2010
14142	3650	20462727	2	2010
16192	4417	20462727	6	2010
16259	4429	20462727	6	2010
49645	12604	20462727	3	2010
49883	12651	20462727	3	2010
65596	16788	20462727	0	2010
78402	17390	20462727	0	2010
80511	17691	20462727	0	2010
80950	17767	20462727	0	2010
24140	6962	20463153	2	2010
24343	7020	20463153	2	2010
24708	7048	20463153	2	2010
21898	6256	20463166	0	2010
22525	6500	20463166	0	2010
23003	6713	20463166	0	2010
56401	14863	20463166	0	2010
57151	15088	20463166	0	2010
71730	17040	20463166	0	2010
13489	3418	20464138	6	2010
13645	3455	20464138	6	2010
13756	3490	20464138	6	2010
64537	16685	20466850	0	2010
67035	16799	20466850	0	2010
76336	17319	20466850	0	2010
88182	19649	20467256	5	2010
88305	19683	20467256	5	2010
90059	19757	20467256	4	2010
81893	18161	20470419	6	2010
84793	19065	20470419	6	2010
103024	22640	20470419	6	2010
104501	22988	20470419	6	2010
93939	20213	20472405	4	2010
93945	20215	20472405	4	2010
93964	20227	20472405	4	2010
5459	1552	20472721	5	2010
103446	22688	20472721	5	2010
19561	5390	20472740	3	2010
19567	5394	20472740	3	2010
19575	5396	20472740	3	2010
1333	504	20478990	2	2010
1334	504	20478990	4	2010
1341	505	20478990	2	2010
1342	505	20478990	4	2010
1343	505	20478990	11	2010
1352	507	20478990	5	2010
1365	512	20478990	5	2010
65597	16788	20478991	3	2010
69164	16886	20478991	3	2010
10216	3030	20479196	1	2010
10308	3046	20479196	1	2010
12047	3266	20479196	1	2010
12368	3292	20479196	1	2010
49996	12686	20479196	1	2010
50058	12697	20479196	1	2010
67036	16799	20479196	0	2010
79197	17420	20479196	0	2010
4868	1350	20479200	0	2010
4869	1351	20479200	0	2010
101046	22249	20480162	7	2010
101071	22257	20480162	7	2010
101113	22273	20480162	6	2010
101114	22273	20480162	7	2010
45059	11204	20482629	0	2010
45144	11223	20482629	0	2010
45342	11287	20482629	0	2010
45434	11290	20482629	0	2010
45581	11311	20482629	0	2010
45582	11311	20482629	1	2010
45730	11330	20482629	0	2010
45791	11339	20482629	0	2010
16453	4467	20487017	2	2010
16454	4467	20487017	6	2010
16524	4474	20487017	2	2010
80951	17767	20487017	1	2010
6961	2127	20493570	9	2010
7013	2141	20493570	9	2010
7887	2419	20493570	1	2010
8576	2486	20493570	1	2010
16373	4455	20493570	9	2010
16526	4475	20493570	9	2010
55181	14544	20493570	9	2010
55217	14554	20493570	9	2010
57839	15253	20493570	9	2010
58674	15293	20493570	9	2010
108841	24247	20493570	9	2010
109175	24293	20493570	9	2010
76477	17320	20493903	2	2010
79408	17432	20493903	2	2010
79608	17458	20493903	2	2010
54767	14436	20495209	1	2010
54776	14437	20495209	7	2010
54834	14457	20495209	0	2010
54938	14471	20495209	0	2010
54958	14474	20495209	2	2010
54982	14478	20495209	6	2010
60760	15820	20495209	7	2010
95382	20685	20497275	6	2010
95409	20698	20497275	6	2010
16093	4367	20497488	7	2010
110705	24525	20497489	4	2010
111138	24547	20497489	4	2010
83778	18642	20498309	0	2010
83795	18650	20498309	0	2010
83824	18654	20498309	0	2010
71731	17040	20498315	0	2010
93897	20202	20498319	2	2010
93904	20207	20498319	2	2010
93959	20224	20498319	2	2010
2522	737	20498320	0	2010
76969	17345	20503587	1	2010
90060	19757	20504991	3	2010
91324	19763	20504991	4	2010
91499	19775	20504991	3	2010
91500	19775	20504991	4	2010
25142	7100	20507761	0	2010
25143	7100	20507761	2	2010
25207	7113	20507761	0	2010
25463	7156	20507761	1	2010
25464	7156	20507761	2	2010
10433	3064	20507859	8	2010
10998	3149	20507859	9	2010
12369	3292	20507859	9	2010
12690	3302	20507859	9	2010
12866	3327	20507859	8	2010
12867	3327	20507859	9	2010
15196	4056	20507859	9	2010
15389	4112	20507859	9	2010
15430	4116	20507859	9	2010
15488	4128	20507859	8	2010
15489	4128	20507859	9	2010
102260	22488	20509603	6	2010
102378	22493	20509603	4	2010
102571	22510	20509603	4	2010
102595	22514	20509603	5	2010
102723	22539	20509603	4	2010
103416	22679	20509603	4	2010
103589	22698	20509603	5	2010
103686	22719	20509603	4	2010
44350	10964	20510587	9	2010
44437	10980	20510587	7	2010
44512	10985	20510587	9	2010
95628	20810	20511367	0	2010
95629	20810	20511367	2	2010
95873	20852	20511367	0	2010
95945	20855	20511367	2	2010
23747	6932	20513702	8	2010
25208	7113	20513702	8	2010
9745	2884	20513703	7	2010
9758	2891	20513703	7	2010
24211	6996	20513703	9	2010
24344	7020	20513703	9	2010
24649	7044	20513703	9	2010
25165	7103	20513703	11	2010
25186	7110	20513703	10	2010
25209	7113	20513703	8	2010
25210	7113	20513703	10	2010
25211	7113	20513703	11	2010
25338	7134	20513703	9	2010
25377	7144	20513703	9	2010
25437	7154	20513703	9	2010
25465	7156	20513703	8	2010
25466	7156	20513703	10	2010
25467	7156	20513703	11	2010
25507	7160	20513703	7	2010
44891	11141	20513703	8	2010
44923	11154	20513703	8	2010
44935	11157	20513703	7	2010
52321	13575	20513703	8	2010
53043	13681	20513703	8	2010
53244	13689	20513703	7	2010
84728	19052	20514366	3	2010
46122	11447	20516288	0	2010
46342	11514	20516288	0	2010
46368	11516	20516288	0	2010
47102	11752	20516288	1	2010
47240	11775	20516288	1	2010
48059	12108	20516288	1	2010
48086	12119	20516288	1	2010
48408	12249	20516288	1	2010
48776	12290	20516288	1	2010
45149	11225	20518279	0	2010
45150	11225	20518279	2	2010
45488	11299	20518279	2	2010
45537	11310	20518279	2	2010
45634	11320	20518279	2	2010
112094	24586	20519356	0	2010
114433	25096	20519356	6	2010
114537	25148	20519356	5	2010
114813	25284	20519356	6	2010
12172	3276	20519460	11	2010
12793	3323	20519460	6	2010
49788	12640	20519460	17	2010
50014	12692	20519460	17	2010
67037	16799	20519460	0	2010
68900	16883	20519460	0	2010
54491	14274	20519482	6	2010
65598	16788	20521156	0	2010
67038	16799	20521156	0	2010
69715	16887	20521156	0	2010
71732	17040	20521156	0	2010
7678	2376	20522444	0	2010
8036	2443	20522444	6	2010
8130	2444	20522444	6	2010
8171	2456	20522444	6	2010
8212	2467	20522444	0	2010
8319	2472	20522444	7	2010
11531	3178	20522444	0	2010
12370	3292	20522444	6	2010
12554	3293	20522444	6	2010
12730	3307	20522444	6	2010
12768	3320	20522444	0	2010
12868	3327	20522444	7	2010
23748	6932	20522444	0	2010
24345	7020	20522444	6	2010
24468	7021	20522444	6	2010
24614	7031	20522444	6	2010
24650	7044	20522444	0	2010
24709	7048	20522444	7	2010
52712	13647	20522444	6	2010
52787	13648	20522444	6	2010
52848	13664	20522444	6	2010
53044	13681	20522444	7	2010
56166	14799	20522444	0	2010
56169	14801	20522444	6	2010
56170	14802	20522444	6	2010
56172	14803	20522444	6	2010
56174	14805	20522444	0	2010
56176	14806	20522444	7	2010
57840	15253	20522444	6	2010
58061	15255	20522444	6	2010
58328	15268	20522444	6	2010
69716	16887	20522444	0	2010
77224	17360	20522444	0	2010
81992	18170	20522444	6	2010
82095	18172	20522444	6	2010
82203	18179	20522444	6	2010
67039	16799	20525867	3	2010
16193	4417	20525869	2	2010
16260	4429	20525869	2	2010
16325	4436	20525869	2	2010
16326	4436	20525869	4	2010
16342	4447	20525869	4	2010
16374	4455	20525869	4	2010
16455	4467	20525869	2	2010
16528	4477	20525869	2	2010
90061	19757	20525989	2	2010
90062	19757	20525989	6	2010
20910	5829	20525990	0	2010
20911	5829	20525990	7	2010
20958	5839	20525990	7	2010
20988	5852	20525990	0	2010
20989	5852	20525990	2	2010
20990	5852	20525990	4	2010
20991	5852	20525990	7	2010
21020	5857	20525990	4	2010
21034	5864	20525990	2	2010
67040	16799	20525990	0	2010
75796	17303	20525990	0	2010
44672	11046	20528099	0	2010
44694	11052	20528099	9	2010
23520	6912	20528100	4	2010
24710	7048	20528100	4	2010
109507	24393	20528466	4	2010
110487	24487	20528466	4	2010
110488	24487	20528466	7	2010
110816	24541	20528466	4	2010
111538	24550	20528466	4	2010
112353	24614	20528466	5	2010
16350	4454	20528936	6	2010
50933	13048	20528936	6	2010
61941	16254	20537260	4	2010
61942	16255	20537260	1	2010
61943	16256	20537260	1	2010
62007	16280	20537260	1	2010
64865	16740	20537585	2	2010
69030	16884	20537585	2	2010
74668	17261	20537585	2	2010
75797	17303	20537585	2	2010
78403	17390	20537585	2	2010
78863	17408	20537585	2	2010
67041	16799	20538892	3	2010
69717	16887	20538892	3	2010
33344	8533	20538893	3	2010
33354	8536	20538893	3	2010
33361	8538	20538893	1	2010
33377	8543	20538893	1	2010
33384	8545	20538893	1	2010
33390	8549	20538893	2	2010
33404	8551	20538893	1	2010
33405	8551	20538893	2	2010
33406	8551	20538893	3	2010
33423	8554	20538893	1	2010
33424	8554	20538893	3	2010
95754	20833	20538893	6	2010
113254	24754	20542208	2	2010
63126	16611	20542641	2	2010
69718	16887	20542641	2	2010
71733	17040	20542641	2	2010
72717	17119	20542641	2	2010
44148	10919	20542900	1	2010
44438	10980	20542900	1	2010
44500	10981	20542900	4	2010
44524	10988	20542900	7	2010
44559	10995	20542900	8	2010
44596	11000	20542900	4	2010
63127	16611	20542900	9	2010
74836	17284	20542900	9	2010
65600	16788	20542902	4	2010
97760	21287	20543056	1	2010
97761	21288	20543056	2	2010
90063	19757	20544020	7	2010
13916	3550	20544028	9	2010
13927	3557	20544028	9	2010
13933	3558	20544028	9	2010
4406	1227	20544426	4	2010
4531	1238	20544426	5	2010
57841	15253	20544426	4	2010
58329	15268	20544426	5	2010
5424	1536	20546690	4	2010
5460	1552	20546690	4	2010
5590	1566	20546690	4	2010
103368	22670	20546690	4	2010
103447	22688	20546690	4	2010
103641	22707	20546690	4	2010
69719	16887	20547084	0	2010
2087	658	20547103	8	2010
2523	737	20547103	6	2010
2825	755	20547103	8	2010
10999	3149	20547103	8	2010
12371	3292	20547103	5	2010
12869	3327	20547103	8	2010
38244	9392	20547103	8	2010
38408	9434	20547103	6	2010
38517	9449	20547103	8	2010
48229	12208	20547103	8	2010
48469	12266	20547103	7	2010
48630	12282	20547103	8	2010
65601	16788	20547788	0	2010
16456	4467	20547789	1	2010
24711	7048	20547789	1	2010
47977	12072	20547789	1	2010
62371	16400	20547789	1	2010
63220	16612	20547808	0	2010
63221	16612	20547808	1	2010
74837	17284	20547808	1	2010
79507	17443	20547808	1	2010
23341	6882	20547813	2	2010
23521	6912	20547813	2	2010
24093	6953	20547813	2	2010
24094	6953	20547813	8	2010
24346	7020	20547813	4	2010
50589	12885	20547813	8	2010
62790	16548	20547815	3	2010
62796	16550	20547815	3	2010
97814	21309	20547815	3	2010
97862	21318	20547815	3	2010
98183	21409	20547815	3	2010
98193	21413	20547815	3	2010
98362	21467	20547815	3	2010
98380	21472	20547815	3	2010
7679	2376	20549530	4	2010
8320	2472	20549530	4	2010
16261	4429	20549530	4	2010
16457	4467	20549530	4	2010
68580	16843	20549950	10	2010
68581	16843	20549950	14	2010
73757	17228	20549950	14	2010
16882	4694	20549951	13	2010
17031	4722	20549951	14	2010
17032	4722	20549951	15	2010
18517	5015	20549951	13	2010
18677	5049	20549951	15	2010
95259	20639	20549951	16	2010
95260	20639	20549951	17	2010
9065	2749	20549952	7	2010
9196	2763	20549952	7	2010
9626	2841	20549952	4	2010
13546	3431	20549952	7	2010
13581	3438	20549952	7	2010
13840	3503	20549952	4	2010
13975	3579	20549952	4	2010
15091	4009	20549952	4	2010
15197	4056	20549952	7	2010
15249	4066	20549952	7	2010
15505	4132	20549952	4	2010
64485	16665	20549955	9	2010
64040	16662	20549968	0	2010
54314	14228	20551637	11	2010
54365	14240	20551637	9	2010
54366	14240	20551637	11	2010
54438	14264	20551637	9	2010
54459	14269	20551637	10	2010
64923	16762	20551637	0	2010
71174	17031	20551637	0	2010
76337	17319	20551637	0	2010
64582	16695	20555402	0	2010
67042	16799	20555402	0	2010
109956	24396	20558469	0	2010
109957	24396	20558469	3	2010
110584	24511	20558469	3	2010
110766	24532	20558469	3	2010
111139	24547	20558469	0	2010
111957	24582	20558469	0	2010
111958	24582	20558469	2	2010
111959	24582	20558469	3	2010
112190	24596	20558469	2	2010
54367	14240	20558587	7	2010
41155	10301	20559610	4	2010
41213	10325	20559610	4	2010
44804	11094	20559610	4	2010
44822	11105	20559610	4	2010
67043	16799	20560125	0	2010
67044	16799	20560125	5	2010
67045	16799	20560125	9	2010
70845	16970	20560125	9	2010
72718	17119	20560125	0	2010
72719	17119	20560125	5	2010
72720	17119	20560125	9	2010
74100	17229	20560125	4	2010
74585	17257	20560125	0	2010
74586	17257	20560125	9	2010
22053	6286	20560453	5	2010
22281	6350	20560453	5	2010
22282	6350	20560453	6	2010
65251	16785	20560453	0	2010
76338	17319	20560453	0	2010
80493	17689	20560453	10	2010
71734	17040	20560460	7	2010
71735	17040	20560460	8	2010
76667	17323	20560460	8	2010
39904	10067	20560868	1	2010
40173	10079	20560868	1	2010
40303	10122	20560868	1	2010
40701	10184	20560868	1	2010
109625	24394	20562291	0	2010
110266	24422	20562291	0	2010
110751	24530	20562291	0	2010
112095	24586	20562291	0	2010
112384	24616	20562291	0	2010
87264	19635	20563500	3	2010
90064	19757	20563500	3	2010
24074	6948	20564966	2	2010
24347	7020	20564966	7	2010
24651	7044	20564966	7	2010
24925	7056	20564966	7	2010
67046	16799	20564970	3	2010
74383	17244	20564970	3	2010
79659	17465	20564970	3	2010
43590	10816	20566417	10	2010
43667	10818	20566417	10	2010
43791	10829	20566417	10	2010
43885	10862	20566417	10	2010
44195	10920	20566417	9	2010
44294	10935	20566417	9	2010
50818	13010	20566417	6	2010
50874	13021	20566417	7	2010
50956	13053	20566417	7	2010
67047	16799	20566417	6	2010
70316	16929	20566418	6	2010
48230	12208	20566420	5	2010
48411	12250	20566420	5	2010
48470	12266	20566420	5	2010
59615	15475	20566420	5	2010
59618	15478	20566420	5	2010
59622	15481	20566420	5	2010
81813	18127	20566420	5	2010
81887	18159	20566420	5	2010
81993	18170	20566420	5	2010
1664	596	20566763	2	2010
1931	627	20566763	2	2010
49922	12655	20566763	0	2010
71736	17040	20566763	0	2010
61963	16264	20566766	9	2010
85255	19141	20566766	7	2010
85267	19144	20566766	7	2010
85308	19155	20566766	6	2010
85379	19180	20566766	8	2010
85380	19181	20566766	7	2010
85385	19185	20566766	5	2010
85386	19185	20566766	7	2010
85387	19185	20566766	8	2010
85414	19193	20566766	5	2010
85415	19193	20566766	6	2010
7303	2342	20566768	5	2010
8037	2443	20566768	5	2010
8532	2482	20566768	5	2010
8609	2497	20566768	4	2010
65602	16788	20567956	1	2010
64041	16662	20568533	0	2010
69720	16887	20568533	1	2010
87265	19635	20571942	7	2010
88101	19644	20571942	6	2010
90065	19757	20571942	7	2010
91349	19770	20571942	6	2010
92217	19827	20571942	6	2010
92289	19830	20571942	7	2010
10863	3148	20572763	0	2010
11000	3149	20572763	1	2010
11944	3250	20572763	0	2010
11945	3250	20572763	1	2010
12586	3297	20572763	1	2010
12797	3325	20572763	0	2010
13144	3336	20572763	0	2010
13145	3336	20572763	1	2010
13350	3357	20572763	1	2010
66073	16798	20572763	0	2010
73274	17176	20572763	0	2010
77374	17378	20572763	0	2010
79106	17417	20572763	0	2010
78887	17412	20573216	3	2010
99874	21909	20573216	14	2010
99958	21928	20573216	16	2010
100142	21968	20573216	7	2010
100143	21968	20573216	16	2010
100144	21968	20573216	17	2010
100207	21970	20573216	16	2010
100243	21977	20573216	16	2010
100366	21981	20573216	3	2010
100367	21981	20573216	7	2010
100468	21987	20573216	14	2010
45931	11379	20575627	8	2010
45932	11379	20575627	14	2010
45982	11395	20575627	14	2010
94345	20335	20576430	0	2010
94386	20347	20576430	0	2010
10642	3093	20576749	21	2010
11427	3163	20576749	21	2010
12372	3292	20576749	21	2010
12633	3301	20576749	25	2010
12715	3304	20576749	21	2010
69721	16887	20576749	0	2010
76339	17319	20576749	0	2010
34088	8638	20577157	0	2010
34089	8638	20577157	1	2010
35024	8703	20577157	0	2010
35505	8776	20577157	1	2010
35602	8803	20577157	0	2010
65603	16788	20577157	0	2010
65604	16788	20577157	1	2010
70711	16963	20577157	0	2010
73275	17176	20577157	1	2010
74101	17229	20577157	0	2010
83372	18482	20578528	0	2010
83384	18488	20578528	0	2010
83388	18492	20578528	0	2010
83408	18499	20578528	0	2010
83442	18501	20578528	0	2010
83445	18504	20578528	0	2010
83451	18505	20578528	0	2010
83474	18508	20578528	0	2010
39775	10063	20578551	7	2010
40767	10188	20578551	7	2010
75798	17303	20578551	11	2010
4276	1198	20578916	9	2010
4532	1238	20578916	9	2010
4594	1243	20578916	9	2010
4645	1253	20578916	9	2010
19628	5410	20578916	9	2010
19745	5443	20578916	9	2010
19767	5451	20578916	9	2010
19797	5463	20578916	9	2010
57320	15171	20578916	9	2010
58330	15268	20578916	8	2010
58331	15268	20578916	9	2010
58538	15278	20578916	9	2010
58709	15301	20578916	9	2010
59989	15574	20578916	8	2010
60118	15609	20578916	10	2010
60163	15619	20578916	10	2010
60174	15625	20578916	10	2010
82204	18179	20578916	8	2010
82942	18334	20578916	9	2010
83138	18362	20578916	8	2010
83139	18362	20578916	9	2010
83181	18365	20578916	9	2010
83224	18379	20578916	9	2010
6580	1937	20579775	7	2010
32086	8132	20579775	1	2010
67048	16799	20580534	0	2010
7225	2293	20580536	3	2010
7226	2294	20580536	3	2010
47018	11727	20580536	0	2010
47049	11736	20580536	0	2010
47050	11736	20580536	4	2010
47072	11738	20580536	0	2010
47082	11742	20580536	0	2010
47083	11742	20580536	3	2010
47084	11742	20580536	4	2010
47136	11761	20580536	4	2010
47161	11764	20580536	0	2010
47203	11771	20580536	3	2010
47714	11960	20580536	0	2010
47729	11966	20580536	0	2010
47730	11966	20580536	4	2010
47737	11967	20580536	0	2010
47743	11969	20580536	0	2010
47744	11969	20580536	4	2010
47773	11984	20580536	4	2010
47778	11986	20580536	0	2010
55422	14649	20580536	4	2010
55556	14664	20580536	4	2010
55802	14713	20580536	1	2010
55803	14713	20580536	4	2010
75799	17303	20580536	1	2010
63222	16612	20581674	3	2010
31828	8085	20583998	4	2010
31918	8106	20583998	4	2010
31935	8109	20583998	4	2010
32087	8132	20583998	0	2010
32430	8189	20583998	4	2010
32522	8212	20583998	4	2010
32536	8215	20583998	4	2010
32562	8228	20583998	4	2010
45898	11374	20583998	4	2010
46010	11401	20583998	4	2010
46020	11405	20583998	4	2010
54707	14422	20583998	4	2010
54939	14471	20583998	4	2010
60378	15711	20583998	4	2010
60464	15734	20583998	4	2010
18796	5068	20585117	7	2010
107311	23706	20585117	7	2010
70036	16922	20585120	0	2010
70038	16923	20585120	0	2010
75800	17303	20585120	0	2010
12795	3324	20585124	1	2010
12870	3327	20585124	1	2010
77323	17369	20585124	1	2010
78404	17390	20585124	1	2010
95668	20816	20585125	1	2010
95874	20852	20585125	1	2010
