re_id	cvterm_id	aro_accession	cvterm_name	epi_lexicon	epi_normalized_accession	epi_normalized_term_name	paper_count
19428	45479	ARO:3007011	mdeA	NCBI_TAXON	NCBI_TAXON:1279	Staphylococcus	1
19429	45479	ARO:3007011	mdeA	NCBI_TAXON	NCBI_TAXON:1280	Staphylococcus aureus	1
19430	45479	ARO:3007011	mdeA	NCBI_TAXON	NCBI_TAXON:1309	Streptococcus mutans	1
19431	45479	ARO:3007011	mdeA	SO	SO:0000704	gene	6
19432	45479	ARO:3007011	mdeA	SO	SO:0000001	region	1
19433	37169	ARO:3000789	mdsA	IDO	IDO:0000528	pathogen	1
19434	37171	ARO:3000791	mdsC	UBERON	UBERON:0000094	membrane organ	1
19435	37171	ARO:3000791	mdsC	SO	SO:0000178	operon	1
19436	37172	ARO:3000792	mdtA	SO	SO:0000234	mRNA	1
19437	37172	ARO:3000792	mdtA	UBERON	UBERON:0000094	membrane organ	1
19438	37172	ARO:3000792	mdtA	IDO	IDO:0000528	pathogen	1
19439	37172	ARO:3000792	mdtA	SO	SO:0000104	polypeptide	1
19440	37172	ARO:3000792	mdtA	SO	SO:0001077	transmembrane_polypeptide_region	1
19441	37173	ARO:3000793	mdtB	NCBI_TAXON	NCBI_TAXON:546	Citrobacter freundii	1
19442	37173	ARO:3000793	mdtB	SO	SO:1000035	duplication	1
19443	37173	ARO:3000793	mdtB	UBERON	UBERON:0000094	membrane organ	1
19444	37173	ARO:3000793	mdtB	SO	SO:0000104	polypeptide	1
19445	37173	ARO:3000793	mdtB	SO	SO:0001077	transmembrane_polypeptide_region	1
19446	37174	ARO:3000794	mdtC	NCBI_TAXON	NCBI_TAXON:546	Citrobacter freundii	1
19447	37174	ARO:3000794	mdtC	SO	SO:1000035	duplication	1
19448	37174	ARO:3000794	mdtC	UBERON	UBERON:0000094	membrane organ	1
19449	37174	ARO:3000794	mdtC	SO	SO:0000104	polypeptide	1
19450	37174	ARO:3000794	mdtC	SO	SO:0001077	transmembrane_polypeptide_region	1
19451	37175	ARO:3000795	mdtE	SO	SO:0000704	gene	1
19452	37176	ARO:3000796	mdtF	NCBI_TAXON	NCBI_TAXON:562	Escherichia coli	1
19453	37728	ARO:3001329	mdtG	NCBI_TAXON	NCBI_TAXON:546	Citrobacter freundii	1
19454	37728	ARO:3001329	mdtG	SO	SO:0000155	plasmid	1
19455	37728	ARO:3001329	mdtG	SO	SO:0000167	promoter	1
19456	37728	ARO:3001329	mdtG	SO	SO:0000119	regulated	1
19457	37728	ARO:3001329	mdtG	SO	SO:1001284	regulon	1
19458	37615	ARO:3001216	mdtH	IDO	IDO:0000562	antibacterial	1
19459	37615	ARO:3001216	mdtH	IDO	IDO:0000558	antimicrobial	1
19460	37615	ARO:3001216	mdtH	IDO	CL:0000000	cell	1
19461	37615	ARO:3001216	mdtH	SO	SO:0000704	gene	1
19462	37615	ARO:3001216	mdtH	SO	SO:0000167	promoter	1
19463	37615	ARO:3001216	mdtH	SO	SO:0000673	transcript	1
19464	37613	ARO:3001214	mdtM	IDO	NCBITaxon:2	Bacteria	1
19465	37613	ARO:3001214	mdtM	NCBI_TAXON	NCBI_TAXON:562	Escherichia coli	1
19466	37613	ARO:3001214	mdtM	NCBI_TAXON	NCBI_TAXON:90370	Salmonella enterica subsp. enterica serovar Typhi	1
19467	37613	ARO:3001214	mdtM	IDO	IDO:0000558	antimicrobial	1
19468	37613	ARO:3001214	mdtM	UBERON	UBERON:0001970	bile	1
19469	37613	ARO:3001214	mdtM	SO	SO:0000704	gene	1
19470	37613	ARO:3001214	mdtM	SO	SO:0001148	mutated_variant_site	1
19471	37613	ARO:3001214	mdtM	SO	SO:0000119	regulated	1
19472	40150	ARO:3003548	mdtN	NCBI_TAXON	NCBI_TAXON:562	Escherichia coli	1
19473	40150	ARO:3003548	mdtN	IDO	IDO:0000581	antibiotic resistance	1
19474	40151	ARO:3003549	mdtO	UBERON	UBERON:0000094	membrane organ	1
19475	40151	ARO:3003549	mdtO	SO	SO:0001077	transmembrane_polypeptide_region	1
19476	36407	ARO:3000268	mec operon	SO	SO:0001635	5KB_upstream_variant	1
19477	36407	ARO:3000268	mec operon	IDO	NCBITaxon:2	Bacteria	1
19478	36407	ARO:3000268	mec operon	GAZ	GAZ:00443973	Civil Parish of Melbourn	1
19479	36407	ARO:3000268	mec operon	GAZ	GAZ:00088100	Hobart	1
19480	36407	ARO:3000268	mec operon	GAZ	GAZ:00009848	Sacramento	1
19481	36407	ARO:3000268	mec operon	NCBI_TAXON	NCBI_TAXON:1279	Staphylococcus	1
19482	36407	ARO:3000268	mec operon	NCBI_TAXON	NCBI_TAXON:1280	Staphylococcus aureus	21
19483	36407	ARO:3000268	mec operon	NCBI_TAXON	NCBI_TAXON:1282	Staphylococcus epidermidis	3
19484	36407	ARO:3000268	mec operon	NCBI_TAXON	NCBI_TAXON:1296	Staphylococcus sciuri	1
19485	36407	ARO:3000268	mec operon	GAZ	GAZ:00323137	Yacimiento arqueoligico de la Rabida Califal de las Dunas	1
19486	36407	ARO:3000268	mec operon	UBERON	UBERON:0012284	animal hemisphere	1
19487	36407	ARO:3000268	mec operon	IDO	IDO:0000581	antibiotic resistance	1
19488	36407	ARO:3000268	mec operon	IDO	IDO:0000558	antimicrobial	2
19489	36407	ARO:3000268	mec operon	UBERON	UBERON:0000178	blood	4
19490	36407	ARO:3000268	mec operon	SO	SO:0000340	chromosome	1
19491	36407	ARO:3000268	mec operon	SO	SO:0000704	gene	36
19492	36407	ARO:3000268	mec operon	SO	SO:0000991	genomic_DNA	1
19493	36407	ARO:3000268	mec operon	SO	SO:0001027	genotype	1
19494	36407	ARO:3000268	mec operon	SO	SO:0000853	homologous_region	4
19495	36407	ARO:3000268	mec operon	IDO	IDO:0000464	infectivity	1
19496	36407	ARO:3000268	mec operon	UBERON	UBERON:0000004	nose	1
19497	36407	ARO:3000268	mec operon	SO	SO:0000057	operator	1
19498	36407	ARO:3000268	mec operon	SO	SO:0001114	peptide_helix	1
19499	36407	ARO:3000268	mec operon	SO	SO:0000104	polypeptide	3
19500	36407	ARO:3000268	mec operon	SO	SO:0000417	polypeptide_domain	1
19501	36407	ARO:3000268	mec operon	SO	SO:0000051	probe	1
19502	36407	ARO:3000268	mec operon	SO	SO:0000167	promoter	2
19503	36407	ARO:3000268	mec operon	SO	SO:0000001	region	3
19504	36407	ARO:3000268	mec operon	SO	SO:0000119	regulated	1
19505	36407	ARO:3000268	mec operon	UBERON	UBERON:0001008	renal system	1
19506	36407	ARO:3000268	mec operon	IDO	IDO:0000549	toxin	1
19507	36911	ARO:3000617	mecA	SO	SO:0001633	5KB_downstream_variant	9
19508	36911	ARO:3000617	mecA	SO	SO:0001635	5KB_upstream_variant	5
19509	36911	ARO:3000617	mecA	SO	SO:0001830	AFLP_fragment	3
19510	36911	ARO:3000617	mecA	NCBI_TAXON	NCBI_TAXON:469	Acinetobacter	1
19511	36911	ARO:3000617	mecA	GAZ	GAZ:00000457	Africa	1
19512	36911	ARO:3000617	mecA	GAZ	GAZ:00007944	Ames	3
19513	36911	ARO:3000617	mecA	GAZ	GAZ:00001095	Angola	1
19514	36911	ARO:3000617	mecA	GAZ	GAZ:00002928	Argentina	3
19515	36911	ARO:3000617	mecA	GAZ	GAZ:00004094	Armenia	1
19516	36911	ARO:3000617	mecA	GAZ	GAZ:00008715	Austin	1
19517	36911	ARO:3000617	mecA	GAZ	GAZ:00000463	Australia	1
19518	36911	ARO:3000617	mecA	IDO	NCBITaxon:2	Bacteria	55
19519	36911	ARO:3000617	mecA	GAZ	GAZ:00254641	Barcelona	2
19520	36911	ARO:3000617	mecA	GAZ	GAZ:00488662	Basingstoke	1
19521	36911	ARO:3000617	mecA	FOODON	NCBITaxon:9913	Bos taurus	17
19522	36911	ARO:3000617	mecA	GAZ	GAZ:00002828	Brazil	9
19523	36911	ARO:3000617	mecA	GAZ	GAZ:00010345	Brisbane	1
19524	36911	ARO:3000617	mecA	GAZ	GAZ:00243367	Buffalo	1
19525	36911	ARO:3000617	mecA	SO	SO:0001459	CRISPR	3
19526	36911	ARO:3000617	mecA	GAZ	GAZ:00005648	Cairo	1
19527	36911	ARO:3000617	mecA	NCBI_TAXON	NCBI_TAXON:194	Campylobacter	1
19528	36911	ARO:3000617	mecA	GAZ	GAZ:00002560	Canada	2
19529	36911	ARO:3000617	mecA	GAZ	GAZ:22222679	Canadian	1
19530	36911	ARO:3000617	mecA	GAZ	GAZ:00002825	Chile	4
19531	36911	ARO:3000617	mecA	GAZ	GAZ:00002845	China	5
19532	36911	ARO:3000617	mecA	GAZ	GAZ:00156899	Columbia	2
19533	36911	ARO:3000617	mecA	GAZ	GAZ:00159307	Connecticut Hill Wildlife Management Area	1
19534	36911	ARO:3000617	mecA	GAZ	GAZ:00010239	Cork	1
19535	36911	ARO:3000617	mecA	GAZ	GAZ:00002901	Costa Rica	1
19536	36911	ARO:3000617	mecA	GAZ	GAZ:00002719	Croatia	1
19537	36911	ARO:3000617	mecA	GAZ	GAZ:00002954	Czech Republic	1
19538	36911	ARO:3000617	mecA	GAZ	GAZ:00239546	East London	1
19539	36911	ARO:3000617	mecA	GAZ	GAZ:00002819	Eastern Cape Province	1
19540	36911	ARO:3000617	mecA	GAZ	GAZ:00001029	Ekiti State	1
19541	36911	ARO:3000617	mecA	GAZ	GAZ:00002641	England	4
19542	36911	ARO:3000617	mecA	NCBI_TAXON	NCBI_TAXON:547	Enterobacter	1
19543	36911	ARO:3000617	mecA	NCBI_TAXON	NCBI_TAXON:543	Enterobacteriaceae	2
19544	36911	ARO:3000617	mecA	NCBI_TAXON	NCBI_TAXON:1350	Enterococcus	6
19545	36911	ARO:3000617	mecA	NCBI_TAXON	NCBI_TAXON:1351	Enterococcus faecalis	4
19546	36911	ARO:3000617	mecA	NCBI_TAXON	NCBI_TAXON:1352	Enterococcus faecium	5
19547	36911	ARO:3000617	mecA	NCBI_TAXON	NCBI_TAXON:562	Escherichia coli	11
19548	36911	ARO:3000617	mecA	GAZ	GAZ:00000464	Europe	12
19549	36911	ARO:3000617	mecA	GAZ	GAZ:00268753	French	3
19550	36911	ARO:3000617	mecA	GAZ	GAZ:00262003	Geneva	1
19551	36911	ARO:3000617	mecA	GAZ	GAZ:00004942	Georgia	1
19552	36911	ARO:3000617	mecA	GAZ	GAZ:00002646	Germany	7
19553	36911	ARO:3000617	mecA	GAZ	GAZ:00051206	Great Basin	1
19554	36911	ARO:3000617	mecA	GAZ	GAZ:00004790	Great Britain	1
19555	36911	ARO:3000617	mecA	GAZ	GAZ:00002945	Greece	1
19556	36911	ARO:3000617	mecA	GAZ	GAZ:00010963	Guadalajara	1
19557	36911	ARO:3000617	mecA	NCBI_TAXON	NCBI_TAXON:210	Helicobacter pylori	1
19558	36911	ARO:3000617	mecA	GAZ	GAZ:00140241	Hershey Ridge	1
19559	36911	ARO:3000617	mecA	GAZ	GAZ:00004240	Hokkaido	1
19560	36911	ARO:3000617	mecA	GAZ	GAZ:00002952	Hungary	2
19561	36911	ARO:3000617	mecA	GAZ	GAZ:00002839	India	3
19562	36911	ARO:3000617	mecA	GAZ	GAZ:00004474	Iran	5
19563	36911	ARO:3000617	mecA	GAZ	GAZ:00004018	Ireland	1
19564	36911	ARO:3000617	mecA	GAZ	GAZ:00010428	Islamabad	3
19565	36911	ARO:3000617	mecA	GAZ	GAZ:00002650	Italy	2
19566	36911	ARO:3000617	mecA	GAZ	GAZ:00002747	Japan	18
19567	36911	ARO:3000617	mecA	GAZ	GAZ:22225212	Jeddah	1
19568	36911	ARO:3000617	mecA	GAZ	GAZ:00002473	Jordan	1
19569	36911	ARO:3000617	mecA	GAZ	GAZ:00002635	Kingdom of Denmark	6
19570	36911	ARO:3000617	mecA	GAZ	GAZ:00000591	Kingdom of Spain	4
19571	36911	ARO:3000617	mecA	NCBI_TAXON	NCBI_TAXON:570	Klebsiella	2
19572	36911	ARO:3000617	mecA	NCBI_TAXON	NCBI_TAXON:573	Klebsiella pneumoniae	4
19573	36911	ARO:3000617	mecA	GAZ	GAZ:00004456	Lausanne	1
19574	36911	ARO:3000617	mecA	NCBI_TAXON	NCBI_TAXON:1637	Listeria	1
19575	36911	ARO:3000617	mecA	NCBI_TAXON	NCBI_TAXON:1639	Listeria monocytogenes	2
19576	36911	ARO:3000617	mecA	GAZ	GAZ:00144293	London	2
19577	36911	ARO:3000617	mecA	NCBI_TAXON	NCBI_TAXON:69965	Macrococcus	1
19578	36911	ARO:3000617	mecA	NCBI_TAXON	NCBI_TAXON:69966	Macrococcus caseolyticus	1
19579	36911	ARO:3000617	mecA	GAZ	GAZ:00003320	Madrid	1
19580	36911	ARO:3000617	mecA	GAZ	GAZ:00002852	Mexico	1
19581	36911	ARO:3000617	mecA	NCBI_TAXON	NCBI_TAXON:1269	Micrococcus	1
19582	36911	ARO:3000617	mecA	GAZ	GAZ:00022743	Municipality of Porto	1
19583	36911	ARO:3000617	mecA	GAZ	GAZ:00081482	Municipality of Porto Alegre do Tocantins	1
19584	36911	ARO:3000617	mecA	GAZ	GAZ:00317083	Municipality of Sabadell	1
19585	36911	ARO:3000617	mecA	GAZ	GAZ:00019895	Municipality of Solna	1
19586	36911	ARO:3000617	mecA	GAZ	GAZ:00005652	Municipality of Taipeh	1
19587	36911	ARO:3000617	mecA	GAZ	GAZ:00081750	Municipality of Teresina de Goias	1
19588	36911	ARO:3000617	mecA	GAZ	GAZ:00006899	Myanmar	1
19589	36911	ARO:3000617	mecA	NCBI_TAXON	NCBI_TAXON:1773	Mycobacterium tuberculosis	1
19590	36911	ARO:3000617	mecA	GAZ	GAZ:00158084	New Jersey Meadowlands	1
19591	36911	ARO:3000617	mecA	GAZ	GAZ:00003147	New York City	1
19592	36911	ARO:3000617	mecA	GAZ	GAZ:00000912	Nigeria	5
19593	36911	ARO:3000617	mecA	GAZ	GAZ:00002754	Niigata Prefecture	2
19594	36911	ARO:3000617	mecA	GAZ	GAZ:00000458	North America	3
19595	36911	ARO:3000617	mecA	GAZ	GAZ:03000050	Northeastern Region	1
19596	36911	ARO:3000617	mecA	GAZ	GAZ:00002574	Nunavut	1
19597	36911	ARO:3000617	mecA	SO	SO:0000236	ORF	4
19598	36911	ARO:3000617	mecA	GAZ	GAZ:00003799	Orebro County	1
19599	36911	ARO:3000617	mecA	SO	SO:0000006	PCR_product	2
19600	36911	ARO:3000617	mecA	GAZ	GAZ:00005246	Pakistan	3
19601	36911	ARO:3000617	mecA	GAZ	GAZ:00299650	Paris	1
19602	36911	ARO:3000617	mecA	GAZ	GAZ:00012004	Patras	1
19603	36911	ARO:3000617	mecA	GAZ	GAZ:00006862	Piaui State	1
19604	36911	ARO:3000617	mecA	NCBI_TAXON	NCBI_TAXON:584	Proteus mirabilis	1
19605	36911	ARO:3000617	mecA	GAZ	GAZ:00002562	Province of British Columbia	1
19606	36911	ARO:3000617	mecA	NCBI_TAXON	NCBI_TAXON:286	Pseudomonas	1
19607	36911	ARO:3000617	mecA	NCBI_TAXON	NCBI_TAXON:287	Pseudomonas aeruginosa	3
19608	36911	ARO:3000617	mecA	SO	SO:0001481	RAPD	4
19609	36911	ARO:3000617	mecA	SO	SO:0000193	RFLP_fragment	6
19610	36911	ARO:3000617	mecA	SO	SO:0000356	RNA	2
19611	36911	ARO:3000617	mecA	GAZ	GAZ:00250824	Rasht	1
19612	36911	ARO:3000617	mecA	GAZ	GAZ:00003910	Recife	1
19613	36911	ARO:3000617	mecA	GAZ	GAZ:00005341	Republic of China	4
19614	36911	ARO:3000617	mecA	NCBI_TAXON	NCBI_TAXON:45263	Rickettsia sp. S	2
19615	36911	ARO:3000617	mecA	GAZ	GAZ:00052671	Rijeka	1
19616	36911	ARO:3000617	mecA	GAZ	GAZ:00001542	Rio de Janeiro	2
19617	36911	ARO:3000617	mecA	GAZ	GAZ:00010396	Riyadh	1
19618	36911	ARO:3000617	mecA	GAZ	GAZ:00002951	Romania	1
19619	36911	ARO:3000617	mecA	GAZ	GAZ:00430417	Ruisseau de Tre Cret	1
19620	36911	ARO:3000617	mecA	GAZ	GAZ:00002721	Russia	1
19621	36911	ARO:3000617	mecA	SO	SO:0000694	SNP	1
19622	36911	ARO:3000617	mecA	GAZ	GAZ:00009848	Sacramento	1
19623	36911	ARO:3000617	mecA	NCBI_TAXON	NCBI_TAXON:590	Salmonella	1
19624	36911	ARO:3000617	mecA	GAZ	GAZ:00008021	Salt Lake City	2
19625	36911	ARO:3000617	mecA	GAZ	GAZ:00470713	San	1
19626	36911	ARO:3000617	mecA	GAZ	GAZ:00005279	Saudi Arabia	3
19627	36911	ARO:3000617	mecA	GAZ	GAZ:00002639	Scotland	2
19628	36911	ARO:3000617	mecA	GAZ	GAZ:00010758	Songkhla Province	1
19629	36911	ARO:3000617	mecA	GAZ	GAZ:00000553	South Africa	2
19630	36911	ARO:3000617	mecA	GAZ	GAZ:00140739	South America Glacier	1
19631	36911	ARO:3000617	mecA	GAZ	GAZ:00002802	South Korea	1
19632	36911	ARO:3000617	mecA	NCBI_TAXON	NCBI_TAXON:90964	Staphylococcaceae	1
19633	36911	ARO:3000617	mecA	NCBI_TAXON	NCBI_TAXON:1279	Staphylococcus	105
19634	36911	ARO:3000617	mecA	NCBI_TAXON	NCBI_TAXON:29378	Staphylococcus arlettae	1
19635	36911	ARO:3000617	mecA	NCBI_TAXON	NCBI_TAXON:1280	Staphylococcus aureus	862
19636	36911	ARO:3000617	mecA	NCBI_TAXON	NCBI_TAXON:29388	Staphylococcus capitis	1
19637	36911	ARO:3000617	mecA	NCBI_TAXON	NCBI_TAXON:29380	Staphylococcus caprae	1
19638	36911	ARO:3000617	mecA	NCBI_TAXON	NCBI_TAXON:46126	Staphylococcus chromogenes	1
19639	36911	ARO:3000617	mecA	NCBI_TAXON	NCBI_TAXON:29382	Staphylococcus cohnii	2
19640	36911	ARO:3000617	mecA	NCBI_TAXON	NCBI_TAXON:53344	Staphylococcus delphini	1
19641	36911	ARO:3000617	mecA	NCBI_TAXON	NCBI_TAXON:1282	Staphylococcus epidermidis	122
19642	36911	ARO:3000617	mecA	NCBI_TAXON	NCBI_TAXON:246432	Staphylococcus equorum	1
19643	36911	ARO:3000617	mecA	NCBI_TAXON	NCBI_TAXON:150056	Staphylococcus fleurettii	2
19644	36911	ARO:3000617	mecA	NCBI_TAXON	NCBI_TAXON:1283	Staphylococcus haemolyticus	45
19645	36911	ARO:3000617	mecA	NCBI_TAXON	NCBI_TAXON:1290	Staphylococcus hominis	17
19646	36911	ARO:3000617	mecA	NCBI_TAXON	NCBI_TAXON:1285	Staphylococcus intermedius	14
19647	36911	ARO:3000617	mecA	NCBI_TAXON	NCBI_TAXON:42858	Staphylococcus lentus	2
19648	36911	ARO:3000617	mecA	NCBI_TAXON	NCBI_TAXON:28035	Staphylococcus lugdunensis	6
19649	36911	ARO:3000617	mecA	NCBI_TAXON	NCBI_TAXON:283734	Staphylococcus pseudintermedius	30
19650	36911	ARO:3000617	mecA	NCBI_TAXON	NCBI_TAXON:29385	Staphylococcus saprophyticus	4
19651	36911	ARO:3000617	mecA	NCBI_TAXON	NCBI_TAXON:1295	Staphylococcus schleiferi	1
19652	36911	ARO:3000617	mecA	NCBI_TAXON	NCBI_TAXON:1296	Staphylococcus sciuri	16
19653	36911	ARO:3000617	mecA	NCBI_TAXON	NCBI_TAXON:147468	Staphylococcus sciuri subsp. carnaticus	1
19654	36911	ARO:3000617	mecA	NCBI_TAXON	NCBI_TAXON:1286	Staphylococcus simulans	1
19655	36911	ARO:3000617	mecA	NCBI_TAXON	NCBI_TAXON:643214	Staphylococcus stepanovicii	1
19656	36911	ARO:3000617	mecA	NCBI_TAXON	NCBI_TAXON:61015	Staphylococcus succinus	1
19657	36911	ARO:3000617	mecA	NCBI_TAXON	NCBI_TAXON:71237	Staphylococcus vitulinus	1
19658	36911	ARO:3000617	mecA	NCBI_TAXON	NCBI_TAXON:1292	Staphylococcus warneri	7
19659	36911	ARO:3000617	mecA	GAZ	GAZ:00002461	State of California	1
19660	36911	ARO:3000617	mecA	NCBI_TAXON	NCBI_TAXON:1301	Streptococcus	1
19661	36911	ARO:3000617	mecA	NCBI_TAXON	NCBI_TAXON:28037	Streptococcus mitis	1
19662	36911	ARO:3000617	mecA	NCBI_TAXON	NCBI_TAXON:1313	Streptococcus pneumoniae	9
19663	36911	ARO:3000617	mecA	NCBI_TAXON	NCBI_TAXON:1314	Streptococcus pyogenes	1
19664	36911	ARO:3000617	mecA	GAZ	GAZ:00000560	Sudan	1
19665	36911	ARO:3000617	mecA	GAZ	GAZ:00002729	Sweden	3
19666	36911	ARO:3000617	mecA	GAZ	GAZ:00002941	Switzerland	2
19667	36911	ARO:3000617	mecA	GAZ	GAZ:00004485	Tehran	2
19668	36911	ARO:3000617	mecA	GAZ	GAZ:00328604	Tenerife	1
19669	36911	ARO:3000617	mecA	GAZ	GAZ:00003744	Thailand	4
19670	36911	ARO:3000617	mecA	GAZ	GAZ:00003798	Tokyo	10
19671	36911	ARO:3000617	mecA	NCBI_TAXON	NCBI_TAXON:2039	Tropheryma whipplei	1
19672	36911	ARO:3000617	mecA	GAZ	GAZ:00000558	Turkey	2
19673	36911	ARO:3000617	mecA	GAZ	GAZ:00600863	Ulfa	1
19674	36911	ARO:3000617	mecA	GAZ	GAZ:00002637	United Kingdom	2
19675	36911	ARO:3000617	mecA	GAZ	GAZ:00000690	Unity State	1
19676	36911	ARO:3000617	mecA	GAZ	GAZ:00002930	Uruguay	1
19677	36911	ARO:3000617	mecA	GAZ	GAZ:00004656	Valdivia	2
19678	36911	ARO:3000617	mecA	GAZ	GAZ:00003126	Vancouver	1
19679	36911	ARO:3000617	mecA	GAZ	GAZ:00153301	Wayne County	1
19680	36911	ARO:3000617	mecA	GAZ	GAZ:00003096	West Region	1
19681	36911	ARO:3000617	mecA	NCBI_TAXON	NCBI_TAXON:630	Yersinia enterocolitica	1
19682	36911	ARO:3000617	mecA	GAZ	GAZ:00003654	Zurich	1
19683	36911	ARO:3000617	mecA	GAZ	GAZ:00037803	[Former] State of Korea	4
19684	36911	ARO:3000617	mecA	ENVO	ENVO:01000925	abattoir	3
19685	36911	ARO:3000617	mecA	SO	SO:0001064	active_peptide	2
19686	36911	ARO:3000617	mecA	SO	SO:0001023	allele	4
19687	36911	ARO:3000617	mecA	SO	SO:0001237	amino_acid	8
19688	36911	ARO:3000617	mecA	SO	SO:0001606	amino_acid_substitution	1
19689	36911	ARO:3000617	mecA	UBERON	UBERON:0007651	anatomical junction	1
19690	36911	ARO:3000617	mecA	UBERON	UBERON:0012284	animal hemisphere	34
19691	36911	ARO:3000617	mecA	IDO	IDO:0000562	antibacterial	11
19692	36911	ARO:3000617	mecA	IDO	IDO:0000581	antibiotic resistance	73
19693	36911	ARO:3000617	mecA	IDO	IDO:0000558	antimicrobial	136
19694	36911	ARO:3000617	mecA	SO	SO:0000077	antisense	3
19695	36911	ARO:3000617	mecA	IDO	IDO:0000556	antiseptic	2
19696	36911	ARO:3000617	mecA	UBERON	UBERON:0000026	appendage	1
19697	36911	ARO:3000617	mecA	SO	SO:0000031	aptamer	2
19698	36911	ARO:3000617	mecA	SO	SO:0001451	arginine	7
19699	36911	ARO:3000617	mecA	SO	SO:0001449	asparagine	1
19700	36911	ARO:3000617	mecA	SO	SO:0001248	assembly	3
19701	36911	ARO:3000617	mecA	IDO	IDO:0000506	bacteremia	6
19702	36911	ARO:3000617	mecA	SO	SO:0000028	base_pair	1
19703	36911	ARO:3000617	mecA	SO	SO:0000409	binding_site	3
19704	36911	ARO:3000617	mecA	UBERON	UBERON:0000178	blood	69
19705	36911	ARO:3000617	mecA	UBERON	UBERON:0001969	blood plasma	3
19706	36911	ARO:3000617	mecA	UBERON	UBERON:0001977	blood serum	3
19707	36911	ARO:3000617	mecA	UBERON	UBERON:0001474	bone element	2
19708	36911	ARO:3000617	mecA	UBERON	UBERON:0002371	bone marrow	2
19709	36911	ARO:3000617	mecA	UBERON	UBERON:0000955	brain	2
19710	36911	ARO:3000617	mecA	UBERON	UBERON:0000310	breast	1
19711	36911	ARO:3000617	mecA	SO	SO:0000756	cDNA	1
19712	36911	ARO:3000617	mecA	FOODON	FOODON:03412103	camel	1
19713	36911	ARO:3000617	mecA	SO	SO:0001867	candidate_gene	1
19714	36911	ARO:3000617	mecA	UBERON	UBERON:0001982	capillary	2
19715	36911	ARO:3000617	mecA	UBERON	UBERON:0008979	carcass	1
19716	36911	ARO:3000617	mecA	IDO	CL:0000000	cell	42
19717	36911	ARO:3000617	mecA	FOODON	FOODON:00001013	cheese food product	7
19718	36911	ARO:3000617	mecA	FOODON	FOODON:03411457	chicken	8
19719	36911	ARO:3000617	mecA	FOODON	FOODON:03303097	chipped beef	4
19720	36911	ARO:3000617	mecA	SO	SO:0000453	chromosomal_transposition	2
19721	36911	ARO:3000617	mecA	SO	SO:0000340	chromosome	158
19722	36911	ARO:3000617	mecA	SO	SO:0000830	chromosome_part	1
19723	36911	ARO:3000617	mecA	SO	SO:0001427	cis_regulatory_frameshift_element	1
19724	36911	ARO:3000617	mecA	SO	SO:0000151	clone	33
19725	36911	ARO:3000617	mecA	SO	SO:0000360	codon	3
19726	36911	ARO:3000617	mecA	UBERON	UBERON:0001155	colon	1
19727	36911	ARO:3000617	mecA	IDO	IDO:0000615	colony	19
19728	36911	ARO:3000617	mecA	SO	SO:0000993	consensus	2
19729	36911	ARO:3000617	mecA	SO	SO:0000856	conserved	11
19730	36911	ARO:3000617	mecA	FOODON	FOODON:03302116	cow milk (liquid)	24
19731	36911	ARO:3000617	mecA	SO	SO:0000976	cryptic	3
19732	36911	ARO:3000617	mecA	FOODON	FOODON:03301545	cucumber (whole, raw)	1
19733	36911	ARO:3000617	mecA	SO	SO:0002237	cytosolic_rRNA_16S_gene	6
19734	36911	ARO:3000617	mecA	IDO	IDO:0000584	cytotoxin	1
19735	36911	ARO:3000617	mecA	FOODON	FOODON:03411201	dairy cow	10
19736	36911	ARO:3000617	mecA	SO	SO:0000159	deletion	3
19737	36911	ARO:3000617	mecA	UBERON	UBERON:0016482	dental plaque	1
19738	36911	ARO:3000617	mecA	SO	SO:0000314	direct_repeat	3
19739	36911	ARO:3000617	mecA	IDO	OGMS:0000031	disease	6
19740	36911	ARO:3000617	mecA	IDO	IDO:0000555	disinfectant	1
19741	36911	ARO:3000617	mecA	SO	SO:1000035	duplication	1
19742	36911	ARO:3000617	mecA	IDO	IDO:0000551	enterotoxin	17
19743	36911	ARO:3000617	mecA	ENVO	ENVO:01000254	environmental system	1
19744	36911	ARO:3000617	mecA	UBERON	UBERON:0000174	excreta	1
19745	36911	ARO:3000617	mecA	UBERON	UBERON:0005928	external naris	2
19746	36911	ARO:3000617	mecA	UBERON	UBERON:0000970	eye	1
19747	36911	ARO:3000617	mecA	ENVO	ENVO:00000078	farm	20
19748	36911	ARO:3000617	mecA	UBERON	UBERON:0001988	feces	7
19749	36911	ARO:3000617	mecA	UBERON	UBERON:0003100	female organism	2
19750	36911	ARO:3000617	mecA	FOODON	FOODON:03411222	fish	1
19751	36911	ARO:3000617	mecA	SO	SO:0000163	five_prime_cis_splice_site	4
19752	36911	ARO:3000617	mecA	SO	SO:0000357	flanked	3
19753	36911	ARO:3000617	mecA	FOODON	FOODON:03316636	food (ready-to-serve)	6
19754	36911	ARO:3000617	mecA	FOODON	FOODON:03309997	food product for animal	1
19755	36911	ARO:3000617	mecA	FOODON	FOODON:00003461	fruit (seedless)	1
19756	36911	ARO:3000617	mecA	SO	SO:0001869	functional_candidate_gene	1
19757	36911	ARO:3000617	mecA	SO	SO:0000704	gene	1415
19758	36911	ARO:3000617	mecA	SO	SO:0005853	gene_cassette	5
