	methicillin	clindamycin	erythromycin	penicillin	ciprofloxacin	gentamicin	tetracycline	cefoxitin	levofloxacin	oxacillin	trimethoprim_sulfamethoxazole	moxifloxacin	penicillin_clavulanic_acid
GCA_026871975.1	2	0	2	2	2	2	2	2	0	0	0	2	2
GCA_026871995.1	2	0	2	2	2	2	2	2	0	0	0	2	2
GCA_026871955.1	2	0	2	2	2	2	2	2	0	0	0	2	2
GCA_026863635.1	2	0	2	2	2	2	2	2	0	0	0	2	2
GCA_026868495.1	2	0	2	2	2	2	2	2	0	0	0	2	2
GCA_026867795.1	2	0	2	2	2	2	2	2	0	0	0	2	2
GCA_026871935.1	2	0	2	2	2	2	2	2	0	0	0	2	2
GCA_026871915.1	2	0	2	2	2	2	2	2	0	0	0	2	2
GCA_026863795.1	2	0	2	2	2	2	2	2	0	0	0	2	2
GCA_026867755.1	2	0	2	2	2	2	2	2	1	1	0	2	2
GCA_026871855.1	2	0	2	2	2	2	2	2	0	0	0	2	2
GCA_026867735.1	2	0	2	2	2	2	2	2	0	0	0	2	2
GCA_026867715.1	2	0	2	2	2	2	2	2	0	0	0	2	2
GCA_026867695.1	2	0	2	2	2	2	2	2	1	0	0	2	2
GCA_026871835.1	2	0	2	2	2	2	2	2	1	1	0	2	2
GCA_026867675.1	2	0	2	2	2	2	2	2	0	0	0	2	2
GCA_026871815.1	2	0	2	2	2	2	2	2	0	0	0	2	2
GCA_026863615.1	2	0	2	2	2	2	2	2	0	0	0	2	2
GCA_026871795.1	2	0	2	2	2	2	2	2	0	0	0	2	2
GCA_026871755.1	2	0	2	2	2	2	2	2	0	1	0	2	2
GCA_026863595.1	2	0	2	2	2	2	2	2	0	1	0	2	2
GCA_026871695.1	2	0	2	2	2	2	2	2	0	1	0	2	2
GCA_026871715.1	2	0	2	2	2	2	2	2	0	0	0	2	2
GCA_026867515.1	2	0	2	2	2	2	2	2	0	0	0	2	2
GCA_026867595.1	2	0	2	2	2	2	2	2	1	0	0	2	2
GCA_026867575.1	2	0	2	2	2	2	2	2	0	1	0	2	2
GCA_026866895.1	2	0	2	2	2	2	2	2	0	0	0	2	2
GCA_026871635.1	2	0	2	2	2	2	2	2	0	0	0	2	2
GCA_026866835.1	2	0	2	2	2	2	2	2	0	1	0	2	2
GCA_027254955.1	2	0	2	2	2	2	2	2	0	0	0	2	2
GCA_026866755.1	2	0	2	2	2	2	2	2	0	0	0	2	2
GCA_026871575.1	2	0	2	2	2	2	2	2	0	0	0	2	2
GCA_026866715.1	2	0	2	2	2	2	2	2	1	1	0	2	2
GCA_026871535.1	2	0	2	2	2	2	2	2	0	0	0	2	2
GCA_026871495.1	2	0	2	2	2	2	2	2	0	0	0	2	2
GCA_026866675.1	2	0	2	2	2	2	2	2	1	0	0	2	2
GCA_026866595.1	2	0	2	2	2	2	2	2	0	0	0	2	2
GCA_026871555.1	2	0	2	2	2	2	2	2	1	1	0	2	2
GCA_026866615.1	2	0	2	2	2	2	2	2	1	1	0	2	2
GCA_026863775.1	2	0	2	2	2	2	2	2	0	0	0	2	2
GCA_026866575.1	2	0	2	2	2	2	2	2	0	0	0	2	2
GCA_026866555.1	2	0	2	2	2	2	2	2	1	0	0	2	2
GCA_026871515.1	2	0	2	2	2	2	2	2	0	0	0	2	2
GCA_026866535.1	2	0	2	2	2	2	2	2	0	0	0	2	2
GCA_026863555.1	2	0	2	2	2	2	2	2	0	0	0	2	2
GCA_026871475.1	2	0	2	2	2	2	2	2	0	0	0	2	2
GCA_026871455.1	2	0	2	2	2	2	2	2	0	0	0	2	2
GCA_026866505.1	2	0	2	2	2	2	2	2	0	0	0	2	2
GCA_026871435.1	2	0	2	2	2	2	2	2	0	0	0	2	2
GCA_026866475.1	2	0	2	2	2	2	2	2	1	0	0	2	2
GCA_026866435.1	2	0	2	2	2	2	2	2	0	0	0	2	2
GCA_026866415.1	2	0	2	2	2	2	2	2	0	0	0	2	2
GCA_026863535.1	2	0	2	2	2	2	2	2	0	0	0	2	2
GCA_001227885.1	2	0	0	1	1	0	0	2	2	1	0	1	2
GCA_001235725.1	2	0	1	1	1	0	0	2	2	1	0	1	2
GCA_001226585.1	2	0	0	1	1	0	0	2	2	1	0	1	2
GCA_001234985.1	2	0	1	1	1	0	1	2	2	1	0	1	2
GCA_001229845.1	2	0	0	1	1	0	0	2	2	1	0	1	2
GCA_001234365.1	2	0	1	1	1	0	1	2	2	1	0	1	2
GCA_001234845.1	2	0	0	1	1	0	0	2	2	1	0	1	2
GCA_001227325.1	2	0	0	1	1	0	0	2	2	1	0	1	2
GCA_001234265.1	2	0	0	1	0	0	0	2	2	1	0	0	2
GCA_001232345.1	2	0	0	1	1	0	0	2	2	1	0	1	2
GCA_001237225.1	2	0	1	1	1	0	0	2	2	1	0	1	2
GCA_001229925.1	2	0	1	1	0	0	0	2	2	1	0	0	2
GCA_001226205.1	2	0	1	1	1	0	0	2	2	1	0	1	2
GCA_001227725.1	2	0	1	1	1	0	0	2	2	1	0	1	2
GCA_001235875.1	2	0	1	1	1	0	0	2	2	1	0	1	2
GCA_001228885.1	2	0	1	1	1	0	0	2	2	1	0	1	2
GCA_001237445.1	2	0	0	0	0	0	0	2	2	0	0	0	2
GCA_001224605.1	2	0	0	1	1	0	0	2	2	1	0	1	2
GCA_001227185.1	2	0	0	1	1	0	0	2	2	1	0	1	2
GCA_001231945.1	2	0	0	1	1	0	0	2	2	1	0	1	2
GCA_001224165.1	2	0	0	1	1	0	0	2	2	1	0	1	2
GCA_001236825.1	2	0	0	1	1	0	0	2	2	1	0	1	2
GCA_001231225.1	2	0	0	1	1	0	0	2	2	1	0	1	2
GCA_001228145.1	2	0	0	1	0	0	0	2	2	0	0	0	2
GCA_001230665.1	2	0	1	1	1	0	0	2	2	1	0	1	2
GCA_001232785.1	2	0	1	1	1	0	0	2	2	1	0	1	2
GCA_001225585.1	2	0	1	1	1	0	0	2	2	1	0	1	2
GCA_001227445.1	2	0	1	1	1	0	0	2	2	1	0	1	2
GCA_001226305.1	2	0	1	1	1	0	0	2	2	1	0	1	2
GCA_001230065.1	2	0	1	1	1	0	0	2	2	1	0	1	2
GCA_001232805.1	2	0	1	1	1	0	0	2	2	1	0	1	2
GCA_001236585.1	2	0	0	1	1	0	0	2	2	1	0	1	2
GCA_001224925.1	2	0	1	1	1	0	0	2	2	1	0	1	2
GCA_001226165.1	2	0	1	1	1	0	0	2	2	1	0	1	2
GCA_001229525.1	2	0	0	1	1	0	0	2	2	1	0	1	2
GCA_001233125.1	2	0	1	1	1	0	0	2	2	1	0	1	2
GCA_001234925.1	2	0	0	1	0	0	0	2	2	1	0	0	2
GCA_001237625.1	2	0	0	1	0	0	0	2	2	0	0	0	2
GCA_001225965.1	2	0	0	1	1	0	0	2	2	1	0	1	2
GCA_001236485.1	2	0	1	1	1	0	0	2	2	1	0	1	2
GCA_001224685.1	2	0	0	1	1	0	0	2	2	1	0	1	2
GCA_001224285.1	2	0	0	0	0	0	0	2	2	0	0	0	2
GCA_001229585.1	2	0	1	1	1	0	0	2	2	1	0	1	2
GCA_001236405.1	2	0	0	1	1	0	0	2	2	1	0	1	2
GCA_001227105.1	2	0	0	1	1	0	0	2	2	1	0	1	2
GCA_001223965.1	2	0	0	0	0	0	0	2	2	0	0	0	2
GCA_001235425.1	2	0	0	1	0	0	0	2	2	0	0	0	2
GCA_001232185.1	2	0	1	1	1	0	0	2	2	1	0	1	2
GCA_001238025.1	2	0	1	1	1	0	0	2	2	1	0	1	2
GCA_001235225.1	2	0	0	1	1	0	0	2	2	1	0	1	2
GCA_001225505.1	2	0	1	1	1	0	0	2	2	1	0	1	2
GCA_001234705.1	2	0	0	1	1	0	0	2	2	1	0	1	2
GCA_001224045.1	2	0	0	1	1	0	0	2	2	1	0	1	2
GCA_001236985.1	2	0	0	1	1	0	0	2	2	1	0	1	2
GCA_001235785.1	2	0	1	1	1	0	0	2	2	1	0	1	2
GCA_001233885.1	2	0	1	1	1	0	0	2	2	1	0	1	2
GCA_001233425.1	2	0	1	1	1	0	0	2	2	1	0	1	2
GCA_001226605.1	2	0	0	1	0	0	0	2	2	1	0	0	2
GCA_001223645.1	2	0	1	1	1	0	1	2	2	1	0	1	2
GCA_001227925.1	2	0	0	1	0	0	1	2	2	0	0	0	2
GCA_001225525.1	2	0	1	1	0	1	0	2	2	1	1	0	2
GCA_001230485.1	2	0	0	0	0	0	0	2	2	0	0	0	2
GCA_001223625.1	2	0	0	1	0	0	0	2	2	1	0	0	2
GCA_001224525.1	2	0	0	1	1	0	0	2	2	1	0	0	2
GCA_001231445.1	2	0	1	1	1	0	0	2	2	1	0	1	2
GCA_001233945.1	2	0	0	1	1	0	0	2	2	1	0	1	2
GCA_001226785.1	2	0	0	1	0	0	0	2	2	0	0	0	2
GCA_001236185.1	2	0	0	1	1	0	0	2	2	0	0	1	2
GCA_001230825.1	2	0	0	1	1	0	0	2	2	1	0	1	2
GCA_001227145.1	2	0	0	1	0	0	0	2	2	1	0	0	2
GCA_001225545.1	2	0	0	1	0	1	0	2	2	0	0	0	2
GCA_001236465.1	2	0	0	1	0	0	0	2	2	1	0	0	2
GCA_001224945.1	2	0	0	1	0	0	0	2	2	1	0	0	2
GCA_001237905.1	2	0	0	1	0	0	0	2	2	1	0	0	2
GCA_001227645.1	2	0	0	1	0	0	0	2	2	1	0	0	2
GCA_001229285.1	2	0	0	1	0	1	0	2	2	0	0	0	2
GCA_001227905.1	2	0	0	1	1	0	0	2	2	1	0	1	2
GCA_001227945.1	2	0	1	1	1	0	0	2	2	1	0	1	2
GCA_001230185.1	2	0	0	1	1	0	0	2	2	1	0	1	2
GCA_001225705.1	2	0	1	1	1	0	0	2	2	1	0	1	2
GCA_001229725.1	2	0	1	1	1	0	0	2	2	1	0	1	2
GCA_001230765.1	2	0	1	1	1	0	0	2	2	1	0	1	2
GCA_001229865.1	2	0	0	1	1	0	0	2	2	1	0	1	2
GCA_001230225.1	2	0	0	1	1	1	0	2	2	1	0	1	2
GCA_001226685.1	2	0	1	1	1	0	0	2	2	1	0	1	2
GCA_001239145.1	2	0	1	1	1	0	0	2	2	1	0	1	2
GCA_001228085.1	2	0	0	1	1	0	0	2	2	1	0	1	2
GCA_001224445.1	2	0	0	1	1	0	0	2	2	1	0	1	2
GCA_001230005.1	2	0	1	1	1	0	0	2	2	1	0	1	2
GCA_001229305.1	2	0	1	1	1	0	0	2	2	1	0	1	2
GCA_001239405.1	2	0	0	1	1	0	0	2	2	1	0	1	2
GCA_001226465.1	2	0	1	1	1	1	0	2	2	1	0	1	2
GCA_001236285.1	2	0	1	1	1	1	0	2	2	1	0	1	2
GCA_001239385.1	2	0	1	1	1	0	0	2	2	0	0	1	2
GCA_001227685.1	2	0	1	1	1	1	0	2	2	1	0	1	2
GCA_001230105.1	2	0	0	1	1	0	0	2	2	1	0	1	2
GCA_001238005.1	2	0	1	1	1	0	0	2	2	1	0	1	2
GCA_001236745.1	2	0	1	1	1	0	0	2	2	1	0	1	2
GCA_001225765.1	2	0	1	1	0	0	0	2	2	1	0	0	2
GCA_001237045.1	2	0	1	1	0	0	0	2	2	1	0	0	2
GCA_001237505.1	2	0	1	1	0	0	0	2	2	1	0	0	2
GCA_001226725.1	2	0	1	1	0	0	0	2	2	1	0	0	2
GCA_001229705.1	2	0	0	1	1	0	0	2	2	1	0	1	2
GCA_001238225.1	2	0	1	1	0	0	0	2	2	1	0	0	2
GCA_001239005.1	2	0	0	1	0	0	0	2	2	1	0	0	2
GCA_001228345.1	2	0	0	1	1	0	0	2	2	0	0	1	2
GCA_001233145.1	2	0	0	1	1	0	0	2	2	1	0	1	2
GCA_001238685.1	2	0	1	1	0	0	0	2	2	1	0	0	2
GCA_001234025.1	2	0	1	1	0	0	0	2	2	1	0	0	2
GCA_001223785.1	2	0	0	1	0	0	0	2	2	1	0	0	2
GCA_001232105.1	2	0	1	1	0	0	0	2	2	1	0	0	2
GCA_001238845.1	2	0	0	1	1	0	0	2	2	1	0	1	2
GCA_001228505.1	2	0	0	1	1	0	0	2	2	1	0	1	2
GCA_001223865.1	2	0	0	1	1	0	0	2	2	1	0	1	2
GCA_001235025.1	2	0	0	1	1	0	0	2	2	1	0	1	2
GCA_001229405.1	2	0	0	1	1	0	0	2	2	1	0	1	2
GCA_001231865.1	2	0	1	1	1	0	0	2	2	1	0	1	2
GCA_001224365.1	2	0	1	1	1	0	0	2	2	1	0	1	2
GCA_001232845.1	2	0	0	1	1	0	0	2	2	1	0	1	2
GCA_001228025.1	2	0	0	1	1	0	0	2	2	1	0	1	2
GCA_001224765.1	2	0	0	1	1	0	0	2	2	1	0	1	2
GCA_001224085.1	2	0	0	1	0	0	0	2	2	1	0	0	2
GCA_001238725.1	2	0	0	1	1	0	0	2	2	1	0	1	2
GCA_001226965.1	2	0	1	1	1	0	0	2	2	1	0	1	2
GCA_001233485.1	2	0	0	1	1	0	0	2	2	1	0	1	2
GCA_001229205.1	2	0	0	1	0	0	0	2	2	1	0	0	2
GCA_001232985.1	2	0	1	1	1	0	0	2	2	1	0	1	2
GCA_001229805.1	2	0	0	1	1	0	0	2	2	1	0	1	2
GCA_001233825.1	2	0	0	1	1	0	0	2	2	1	0	1	2
GCA_001225625.1	2	0	0	1	0	0	0	2	2	0	0	0	2
GCA_001234725.1	2	0	0	0	0	0	0	2	2	0	0	0	2
GCA_001233525.1	2	0	1	1	1	0	0	2	2	1	0	1	2
GCA_001231805.1	2	0	0	1	1	0	0	2	2	1	0	1	2
GCA_001233605.1	2	0	0	1	1	0	0	2	2	1	0	1	2
GCA_001236565.1	2	0	0	1	1	0	0	2	2	1	0	1	2
GCA_001226565.1	2	0	0	1	1	0	0	2	2	1	0	1	2
GCA_001228065.1	2	0	1	1	1	0	0	2	2	1	0	1	2
GCA_001231065.1	2	0	1	1	1	0	0	2	2	1	0	1	2
GCA_001230385.1	2	0	0	1	1	0	0	2	2	1	0	1	2
GCA_001234785.1	2	0	0	1	1	1	2	1	2	1	0	2	2
GCA_001234465.1	2	0	0	1	1	1	2	1	2	1	0	2	2
GCA_001236505.1	2	0	0	1	1	1	2	1	2	1	0	2	2
GCA_001225365.1	2	0	1	1	1	0	2	1	2	1	0	2	2
GCA_001224505.1	2	0	0	1	1	1	2	1	2	1	0	2	2
GCA_001228965.1	2	0	0	1	1	1	2	1	2	1	0	2	2
GCA_001234245.1	2	0	0	1	1	1	2	1	2	1	0	2	2
GCA_001225125.1	2	0	0	1	1	1	2	1	2	1	0	2	2
GCA_001239245.1	2	0	0	1	1	1	2	1	2	1	0	2	2
GCA_001226645.1	2	0	0	1	1	1	2	1	2	1	0	2	2
GCA_001225825.1	2	0	0	1	1	1	2	1	2	1	0	2	2
GCA_001230505.1	2	0	0	1	1	1	2	1	2	1	0	2	2
GCA_001236265.1	2	0	0	1	1	1	2	1	2	1	0	2	2
GCA_001232525.1	2	0	0	1	1	1	2	1	2	1	0	2	2
GCA_001225305.1	2	0	0	1	1	1	2	1	2	1	0	2	2
GCA_001235485.1	2	0	0	1	1	1	2	1	2	1	0	2	2
GCA_001227005.1	2	0	0	1	1	1	2	1	2	1	0	2	2
GCA_001228265.1	2	0	0	1	1	1	2	1	2	1	0	2	2
GCA_001229425.1	2	0	0	1	1	1	2	1	2	1	0	2	2
GCA_001230265.1	2	0	0	1	1	1	2	1	2	1	0	2	2
GCA_001238925.1	2	0	0	1	1	1	2	1	2	1	0	2	2
GCA_001235465.1	2	0	0	1	1	1	2	1	2	1	0	2	2
GCA_001232045.1	2	0	0	1	1	1	2	1	2	1	0	2	2
GCA_001231925.1	2	0	0	1	1	1	2	1	2	1	0	2	2
GCA_005774675.1	2	0	0	2	0	0	0	2	0	0	0	0	2
GCA_005774725.1	2	0	0	2	0	0	0	2	0	0	0	0	2
GCA_005774645.1	2	0	0	2	0	0	0	2	0	0	0	0	2
GCA_000260015.1	2	0	1	2	0	0	0	2	2	1	0	2	2
GCA_000247335.2	2	0	1	2	1	0	0	2	2	1	0	2	2
GCA_007954445.1	2	0	1	2	2	0	0	2	2	1	0	2	2
GCA_007954465.1	2	0	1	2	2	0	0	2	2	1	0	2	2
GCA_033802645.2	2	0	2	2	2	2	2	2	2	2	2	2	2
GCA_026744545.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026740495.1	2	0	0	0	0	0	0	2	2	0	2	2	2
GCA_026740515.1	2	0	0	0	0	0	0	2	2	0	2	2	2
GCA_026742715.1	2	0	0	0	0	0	0	2	2	0	2	2	2
GCA_026742215.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026741275.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026743675.1	2	0	1	1	0	0	0	2	2	0	2	2	2
GCA_026741535.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026741575.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026742855.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026743755.1	2	0	0	0	0	0	0	2	2	0	2	2	2
GCA_026744645.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026744865.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026742475.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026742615.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026740775.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026745165.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026745145.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026745185.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026745205.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026745265.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026745285.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026745295.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026745325.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026745595.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026745515.1	2	0	0	1	0	0	1	2	2	0	2	2	2
GCA_026745755.1	2	0	0	1	0	0	1	2	2	0	2	2	2
GCA_026745775.1	2	0	0	1	0	0	1	2	2	0	2	2	2
GCA_026745815.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026745795.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026745875.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026745995.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026741815.1	2	0	0	1	1	0	0	2	2	0	2	2	2
GCA_026741835.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026740535.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026742635.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026740555.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026742595.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026740475.1	2	0	0	0	0	0	0	2	2	0	2	2	2
GCA_026741855.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026742655.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026741875.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026742675.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026744445.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026741895.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026740575.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026741915.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026741935.1	2	0	0	1	1	1	0	2	2	0	2	2	2
GCA_026744465.1	2	0	0	1	0	1	0	2	2	0	2	2	2
GCA_026743395.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026743415.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026740815.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026740835.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026743475.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026740875.1	2	0	0	0	0	0	0	2	2	0	2	2	2
GCA_026740855.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026744345.1	2	0	0	1	1	0	0	2	2	1	2	2	2
GCA_026741155.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026740175.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026744385.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026741175.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026741195.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026741215.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026744425.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026740155.1	2	0	0	0	0	0	0	2	2	0	2	2	2
GCA_026741235.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026742175.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026742195.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026740255.1	2	0	0	1	0	1	1	2	2	0	2	2	2
GCA_026741255.1	2	0	0	1	0	1	1	2	2	0	2	2	2
GCA_026741315.1	2	0	0	1	0	1	1	2	2	0	2	2	2
GCA_026741295.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026742295.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026740195.1	2	0	1	1	0	0	0	2	2	0	2	2	2
GCA_026740275.1	2	0	1	1	0	1	0	2	2	0	2	2	2
GCA_026741395.1	2	0	0	0	0	0	0	2	2	0	2	2	2
GCA_026740315.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026740295.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026741415.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026741375.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026742275.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026742345.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026740335.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026741455.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026743315.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026740615.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026744505.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026742695.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026740695.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026744625.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026741995.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026741975.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026742775.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026740635.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026740715.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026743355.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026742015.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026740655.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026743515.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026740895.1	2	0	0	1	1	0	0	2	2	0	2	2	2
GCA_026740935.1	2	0	0	0	0	0	0	2	2	0	2	2	2
GCA_026743595.1	2	0	0	0	0	0	0	2	2	0	2	2	2
GCA_026743615.1	2	0	0	0	0	0	0	2	2	0	2	2	2
GCA_026740955.1	2	0	0	0	0	0	0	2	2	0	2	2	2
GCA_026740975.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026743695.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026743655.1	2	0	0	0	0	0	0	2	2	0	2	2	2
GCA_026740995.1	2	0	0	0	0	0	0	2	2	0	2	2	2
GCA_026741015.1	2	0	0	0	0	0	0	2	2	0	2	2	2
GCA_026744265.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026741135.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026744245.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026744305.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026744285.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026744325.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026744365.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026744585.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026744605.1	2	0	0	0	0	0	0	2	2	0	2	2	2
GCA_026741495.1	2	0	0	0	0	0	0	2	2	0	2	2	2
GCA_026741475.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026741555.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026744405.1	2	0	0	0	0	0	0	2	2	0	2	2	2
GCA_026742375.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026742495.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026740355.1	2	0	0	1	0	2	0	2	2	0	2	2	2
GCA_026742035.1	2	0	0	1	0	1	0	2	2	0	2	2	2
GCA_026742055.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026742075.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026742835.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026742095.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026740675.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026742115.1	2	0	0	1	0	1	0	2	2	0	2	2	2
GCA_026742155.1	2	0	0	1	0	1	0	2	2	0	2	2	2
GCA_026740735.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026742815.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026742875.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026741035.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026741055.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026743775.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026741075.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026743795.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026745675.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026744665.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026744705.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026744685.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026744725.1	2	0	1	1	0	0	0	2	2	0	2	2	2
GCA_026744745.1	2	0	1	1	0	1	0	2	2	0	2	2	2
GCA_026744785.1	2	0	1	1	0	1	0	2	2	0	2	2	2
GCA_026744845.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026744765.1	2	0	0	0	0	0	0	2	2	0	2	2	2
GCA_026744885.1	2	0	0	0	0	0	0	2	2	0	2	2	2
GCA_026744825.1	2	0	0	1	1	1	2	2	2	0	2	2	2
GCA_026744945.1	2	0	0	1	1	1	2	2	2	0	2	2	2
GCA_026744925.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026744975.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026745035.1	2	0	0	0	0	0	0	2	2	0	2	2	2
GCA_026744995.1	2	0	0	0	0	0	0	2	2	0	2	2	2
GCA_026745055.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026745085.1	2	0	0	1	0	0	0	2	2	1	2	2	2
GCA_026745105.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026740375.1	2	0	0	0	0	0	0	2	2	0	2	2	2
GCA_026741655.1	2	0	0	1	0	0	0	2	2	0	2	2	2
