	cefixime	penicillin	azithromycin	ciprofloxacin	tetracycline	erythromycin
GCA_042264725.1	2	2	0	0	2	2
GCA_042261625.1	2	2	0	0	2	2
GCA_042264445.1	2	2	0	0	2	2
GCA_042264545.1	2	2	0	0	2	2
GCA_042276625.1	2	2	0	0	2	2
GCA_042264525.1	2	2	0	0	2	2
GCA_042264045.1	2	2	0	0	2	2
GCA_042261335.1	2	2	0	0	2	2
GCA_042264365.1	2	2	0	0	2	2
GCA_042261975.1	2	2	0	0	2	2
GCA_042261105.1	2	2	0	0	2	2
GCA_042262325.1	2	2	0	0	2	2
GCA_042264245.1	2	2	0	0	2	2
GCA_042263545.1	2	2	0	1	2	2
GCA_042278545.1	2	2	0	0	2	2
GCA_042264185.1	2	2	0	0	2	2
GCA_042279245.1	2	2	0	0	2	2
GCA_042279165.1	2	2	0	0	2	2
GCA_042279305.1	2	2	0	0	2	2
GCA_042262485.1	2	2	0	0	2	2
GCA_042263255.1	2	2	0	1	2	2
GCA_042261045.1	2	2	0	0	2	2
GCA_042263405.1	2	2	0	1	2	2
GCA_042262905.1	2	2	0	0	2	2
GCA_042263005.1	2	2	0	0	2	2
GCA_042278605.1	2	2	0	0	2	2
GCA_042278795.1	2	2	0	0	2	2
GCA_042265245.1	2	2	0	0	2	2
GCA_042263565.1	2	2	0	0	2	2
GCA_042278955.1	2	2	0	0	2	2
GCA_042276935.1	2	2	0	0	2	2
GCA_042278685.1	2	2	0	0	2	2
GCA_042279325.1	2	2	0	0	2	2
GCA_042264685.1	2	2	0	0	2	2
GCA_042279225.1	2	2	0	0	2	2
GCA_042278755.1	2	2	0	0	2	2
GCA_042279265.1	2	2	0	0	2	2
GCA_042261465.1	2	2	0	0	2	2
GCA_042276745.1	2	2	0	0	2	2
GCA_042276845.1	2	2	0	0	2	2
GCA_042262185.1	2	2	0	0	2	2
GCA_042276825.1	2	2	0	0	2	2
GCA_042264965.1	2	2	0	0	2	2
GCA_042276645.1	2	2	0	0	2	2
GCA_042265065.1	2	2	0	0	2	2
GCA_042262605.1	2	2	0	1	2	2
GCA_042276765.1	2	2	0	0	2	2
GCA_042279485.1	2	2	0	0	2	2
GCA_042276585.1	2	2	0	0	2	2
GCA_042261845.1	2	2	0	0	2	2
GCA_042262195.1	2	2	0	1	2	2
GCA_042279335.1	2	2	0	0	2	2
GCA_042262045.1	2	2	0	1	2	2
GCA_042276685.1	2	2	0	0	2	2
GCA_042261025.1	2	2	0	0	2	2
GCA_042269405.1	2	2	0	0	2	2
GCA_042261305.1	2	2	0	0	2	2
GCA_042279445.1	2	2	0	0	2	2
GCA_042261885.1	2	2	0	0	2	2
GCA_042264205.1	2	2	0	0	2	2
GCA_042263265.1	2	2	0	1	2	2
GCA_042278785.1	2	2	0	0	2	2
GCA_042262025.1	2	2	0	0	2	2
GCA_042262505.1	2	2	0	1	2	2
GCA_042278635.1	2	2	0	0	2	2
GCA_042261645.1	2	2	0	0	2	2
GCA_042279365.1	2	2	0	0	2	2
GCA_042276855.1	2	2	0	0	2	2
GCA_042263195.1	2	2	0	1	2	2
GCA_042264105.1	2	2	0	0	2	2
GCA_042279125.1	2	2	0	0	2	2
GCA_042261245.1	2	2	0	0	2	2
GCA_042278945.1	2	2	0	0	2	2
GCA_042265005.1	2	2	0	0	2	2
GCA_042262785.1	2	2	0	1	2	2
GCA_042265055.1	2	2	0	0	2	2
GCA_042276835.1	2	2	0	0	2	2
GCA_042264885.1	2	2	0	0	2	2
GCA_042276695.1	2	2	0	0	2	2
GCA_042262835.1	2	2	0	0	2	2
GCA_042278985.1	2	2	0	0	2	2
GCA_042279025.1	2	2	0	0	2	2
GCA_042278705.1	2	2	0	0	2	2
GCA_042265625.1	2	2	0	0	2	2
GCA_042263065.1	2	2	0	1	2	2
GCA_042278745.1	2	2	0	0	2	2
GCA_042278805.1	2	2	0	0	2	2
GCA_042279385.1	2	2	0	0	2	2
GCA_042262405.1	2	2	0	1	2	2
GCA_042261095.1	2	2	0	0	2	2
GCA_042264565.1	2	2	0	0	2	2
GCA_042279285.1	2	2	0	0	2	2
GCA_042261135.1	2	2	0	0	2	2
GCA_042279405.1	2	2	0	0	2	2
GCA_042278885.1	2	2	0	0	2	2
GCA_042263235.1	2	2	0	0	2	2
GCA_042262085.1	2	2	0	1	2	2
GCA_042279505.1	2	2	0	0	2	2
GCA_042263465.1	2	2	0	1	2	2
GCA_042262545.1	2	2	0	0	2	2
GCA_042278625.1	2	2	0	0	2	2
GCA_042265205.1	2	2	0	0	2	2
GCA_042263105.1	2	2	0	1	2	2
GCA_042276665.1	2	2	0	0	2	2
GCA_042279205.1	2	2	0	0	2	2
GCA_042264745.1	2	2	0	0	2	2
GCA_042261705.1	2	2	0	0	2	2
GCA_025758415.1	2	2	0	1	2	2
GCA_041954885.1	2	2	2	1	2	2
GCA_042130685.1	2	2	2	1	2	2
GCA_042130705.1	2	2	2	1	2	2
GCA_042130665.1	2	2	2	1	2	2
GCA_042130585.1	2	2	2	1	2	2
GCA_042127535.1	2	2	2	1	2	2
GCA_042127565.1	2	2	2	1	2	2
GCA_042054975.1	2	2	2	1	2	2
GCA_042054915.1	2	2	2	1	2	2
GCA_042054955.1	2	2	2	1	2	2
GCA_042054875.1	2	2	2	1	2	2
GCA_042054935.1	2	2	2	1	2	2
GCA_042054855.1	2	2	2	1	2	2
GCA_042054895.1	2	2	2	1	2	2
GCA_042054835.1	2	2	2	1	2	2
GCA_042054815.1	2	2	2	1	2	2
GCA_042054785.1	2	2	2	1	2	2
GCA_042054775.1	2	2	2	1	2	2
GCA_042054175.1	2	2	2	1	2	2
GCA_042054195.1	2	2	2	1	2	2
GCA_042054215.1	2	2	2	1	2	2
GCA_042054235.1	2	2	2	1	2	2
GCA_042054255.1	2	2	2	1	2	2
GCA_042054275.1	2	2	2	1	2	2
GCA_042054295.1	2	2	2	1	2	2
GCA_042054315.1	2	2	2	1	2	2
GCA_042054335.1	2	2	2	1	2	2
GCA_042054375.1	2	2	2	1	2	2
GCA_042054355.1	2	2	2	1	2	2
GCA_042054535.1	2	2	2	1	2	2
GCA_042054395.1	2	2	2	1	2	2
GCA_042054515.1	2	2	2	1	2	2
GCA_042054415.1	2	2	2	1	2	2
GCA_042054595.1	2	2	2	1	2	2
GCA_042054435.1	2	2	2	1	2	2
GCA_042054455.1	2	2	2	1	2	2
GCA_042054475.1	2	2	2	1	2	2
GCA_042054555.1	2	2	2	1	2	2
GCA_042054495.1	2	2	2	1	2	2
GCA_042054635.1	2	2	2	1	2	2
GCA_042054575.1	2	2	2	1	2	2
GCA_042054615.1	2	2	2	1	2	2
GCA_042054655.1	2	2	2	1	2	2
GCA_042054675.1	2	2	2	1	2	2
GCA_042054735.1	2	2	2	1	2	2
GCA_042054685.1	2	2	2	1	2	2
GCA_042054755.1	2	2	2	1	2	2
GCA_042054715.1	2	2	2	1	2	2
GCA_042053335.1	2	2	2	1	2	2
GCA_042053315.1	2	2	2	1	2	2
GCA_042053375.1	2	2	2	1	2	2
GCA_042053395.1	2	2	2	1	2	2
GCA_042053355.1	2	2	2	1	2	2
GCA_042053415.1	2	2	2	1	2	2
GCA_042053435.1	2	2	2	1	2	2
GCA_042053475.1	2	2	2	1	2	2
GCA_042053495.1	2	2	2	1	2	2
GCA_042053455.1	2	2	2	1	2	2
GCA_042053535.1	2	2	2	1	2	2
GCA_042053515.1	2	2	2	1	2	2
GCA_042053575.1	2	2	2	1	2	2
GCA_042053555.1	2	2	2	1	2	2
GCA_042053635.1	2	2	2	1	2	2
GCA_042053595.1	2	2	2	1	2	2
GCA_042053615.1	2	2	2	1	2	2
GCA_042053655.1	2	2	2	1	2	2
GCA_042053735.1	2	2	2	1	2	2
GCA_042053675.1	2	2	2	1	2	2
GCA_042053695.1	2	2	2	1	2	2
GCA_042053755.1	2	2	2	1	2	2
GCA_042053775.1	2	2	2	1	2	2
GCA_042053715.1	2	2	2	1	2	2
GCA_042053815.1	2	2	2	1	2	2
GCA_042053795.1	2	2	2	1	2	2
GCA_042053835.1	2	2	2	1	2	2
GCA_042053875.1	2	2	2	1	2	2
GCA_042053855.1	2	2	2	1	2	2
GCA_042053915.1	2	2	2	1	2	2
GCA_042053895.1	2	2	2	1	2	2
GCA_042053935.1	2	2	2	1	2	2
GCA_042053975.1	2	2	2	1	2	2
GCA_042053955.1	2	2	2	1	2	2
GCA_042053995.1	2	2	2	1	2	2
GCA_042054015.1	2	2	2	1	2	2
GCA_042054035.1	2	2	2	1	2	2
GCA_042054055.1	2	2	2	1	2	2
GCA_042054095.1	2	2	2	1	2	2
GCA_042054075.1	2	2	2	1	2	2
GCA_042054135.1	2	2	2	1	2	2
GCA_042054115.1	2	2	2	1	2	2
GCA_042054155.1	2	2	2	1	2	2
GCA_042051295.1	2	2	2	1	2	2
GCA_042051395.1	2	2	2	1	2	2
GCA_042051355.1	2	2	2	1	2	2
GCA_042051415.1	2	2	2	1	2	2
GCA_042051365.1	2	2	2	1	2	2
GCA_042051435.1	2	2	2	1	2	2
GCA_042051495.1	2	2	2	1	2	2
GCA_042051455.1	2	2	2	1	2	2
GCA_042051475.1	2	2	2	1	2	2
GCA_042051515.1	2	2	2	1	2	2
GCA_042051535.1	2	2	2	1	2	2
GCA_042051595.1	2	2	2	1	2	2
GCA_042051635.1	2	2	2	1	2	2
GCA_042051555.1	2	2	2	1	2	2
GCA_042051575.1	2	2	2	1	2	2
GCA_042051655.1	2	2	2	1	2	2
GCA_042051615.1	2	2	2	1	2	2
GCA_042051695.1	2	2	2	1	2	2
GCA_042051715.1	2	2	2	1	2	2
GCA_042051775.1	2	2	2	1	2	2
GCA_042051795.1	2	2	2	1	2	2
GCA_042051675.1	2	2	2	1	2	2
GCA_042051755.1	2	2	2	1	2	2
GCA_042051735.1	2	2	2	1	2	2
GCA_042051835.1	2	2	2	1	2	2
GCA_042051855.1	2	2	2	1	2	2
GCA_042051815.1	2	2	2	1	2	2
GCA_042051875.1	2	2	2	1	2	2
GCA_042051895.1	2	2	2	1	2	2
GCA_042051915.1	2	2	2	1	2	2
GCA_042051935.1	2	2	2	1	2	2
GCA_042051955.1	2	2	2	1	2	2
GCA_042052015.1	2	2	2	1	2	2
GCA_042051995.1	2	2	2	1	2	2
GCA_042051975.1	2	2	2	1	2	2
GCA_042052035.1	2	2	2	1	2	2
GCA_042052055.1	2	2	2	1	2	2
GCA_042052075.1	2	2	2	1	2	2
GCA_042052095.1	2	2	2	1	2	2
GCA_042052115.1	2	2	2	1	2	2
GCA_042052175.1	2	2	2	1	2	2
GCA_042052135.1	2	2	2	1	2	2
GCA_042052155.1	2	2	2	1	2	2
GCA_042052195.1	2	2	2	1	2	2
GCA_042052205.1	2	2	2	1	2	2
GCA_042052235.1	2	2	2	1	2	2
GCA_042052275.1	2	2	2	1	2	2
GCA_042052255.1	2	2	2	1	2	2
GCA_042052335.1	2	2	2	1	2	2
GCA_042052295.1	2	2	2	1	2	2
GCA_042052305.1	2	2	2	1	2	2
GCA_042052375.1	2	2	2	1	2	2
GCA_042052395.1	2	2	2	1	2	2
GCA_042052415.1	2	2	2	1	2	2
GCA_042052435.1	2	2	2	1	2	2
GCA_042052455.1	2	2	2	1	2	2
GCA_042052475.1	2	2	2	1	2	2
GCA_042052535.1	2	2	2	1	2	2
GCA_042052495.1	2	2	2	1	2	2
GCA_042052515.1	2	2	2	1	2	2
GCA_042052545.1	2	2	2	1	2	2
GCA_042052595.1	2	2	2	1	2	2
GCA_042052575.1	2	2	2	1	2	2
GCA_042052615.1	2	2	2	1	2	2
GCA_042052635.1	2	2	2	1	2	2
GCA_042052675.1	2	2	2	1	2	2
GCA_042052695.1	2	2	2	1	2	2
GCA_042052655.1	2	2	2	1	2	2
GCA_042052735.1	2	2	2	1	2	2
GCA_042052715.1	2	2	2	1	2	2
GCA_042052755.1	2	2	2	1	2	2
GCA_042052775.1	2	2	2	1	2	2
GCA_042052795.1	2	2	2	1	2	2
GCA_042052815.1	2	2	2	1	2	2
GCA_042052855.1	2	2	2	1	2	2
GCA_042052835.1	2	2	2	1	2	2
GCA_042052895.1	2	2	2	1	2	2
GCA_042052875.1	2	2	2	1	2	2
GCA_042052935.1	2	2	2	1	2	2
GCA_042052915.1	2	2	2	1	2	2
GCA_042052955.1	2	2	2	1	2	2
GCA_042052975.1	2	2	2	1	2	2
GCA_042053015.1	2	2	2	1	2	2
GCA_042052995.1	2	2	2	1	2	2
GCA_042053035.1	2	2	2	1	2	2
GCA_042053075.1	2	2	2	1	2	2
GCA_042053055.1	2	2	2	1	2	2
GCA_042053095.1	2	2	2	1	2	2
GCA_042053135.1	2	2	2	1	2	2
GCA_042053115.1	2	2	2	1	2	2
GCA_042053195.1	2	2	2	1	2	2
GCA_042053175.1	2	2	2	1	2	2
GCA_042053155.1	2	2	2	1	2	2
GCA_042053215.1	2	2	2	1	2	2
GCA_042053235.1	2	2	2	1	2	2
GCA_042053275.1	2	2	2	1	2	2
GCA_042053255.1	2	2	2	1	2	2
GCA_042053295.1	2	2	2	1	2	2
GCA_042051115.1	2	2	2	1	2	2
GCA_042051135.1	2	2	2	1	2	2
GCA_042051155.1	2	2	2	1	2	2
GCA_042051175.1	2	2	2	1	2	2
GCA_042051205.1	2	2	2	1	2	2
GCA_042051235.1	2	2	2	1	2	2
GCA_042051195.1	2	2	2	1	2	2
GCA_042051255.1	2	2	2	1	2	2
GCA_042051275.1	2	2	2	1	2	2
GCA_042051335.1	2	2	2	1	2	2
GCA_042051315.1	2	2	2	1	2	2
GCA_042048755.1	2	2	2	1	2	2
GCA_042048735.1	2	2	2	1	2	2
GCA_042048795.1	2	2	2	1	2	2
GCA_042048855.1	2	2	2	1	2	2
GCA_042048835.1	2	2	2	1	2	2
GCA_042048875.1	2	2	2	1	2	2
GCA_042048915.1	2	2	2	1	2	2
GCA_042048935.1	2	2	2	1	2	2
GCA_042048975.1	2	2	2	1	2	2
GCA_042048895.1	2	2	2	1	2	2
GCA_042048945.1	2	2	2	1	2	2
GCA_042049015.1	2	2	2	1	2	2
GCA_042049035.1	2	2	2	1	2	2
GCA_042048995.1	2	2	2	1	2	2
GCA_042049055.1	2	2	2	1	2	2
GCA_042049095.1	2	2	2	1	2	2
GCA_042049075.1	2	2	2	1	2	2
GCA_042049115.1	2	2	2	1	2	2
GCA_042049135.1	2	2	2	1	2	2
GCA_042049175.1	2	2	2	1	2	2
GCA_042049215.1	2	2	2	1	2	2
GCA_042049155.1	2	2	2	1	2	2
GCA_042049195.1	2	2	2	1	2	2
GCA_042049235.1	2	2	2	1	2	2
GCA_042049255.1	2	2	2	1	2	2
GCA_042049275.1	2	2	2	1	2	2
GCA_042049295.1	2	2	2	1	2	2
GCA_042049325.1	2	2	2	1	2	2
GCA_042049355.1	2	2	2	1	2	2
GCA_042049315.1	2	2	2	1	2	2
GCA_042049375.1	2	2	2	1	2	2
GCA_042049395.1	2	2	2	1	2	2
GCA_042049475.1	2	2	2	1	2	2
GCA_042049435.1	2	2	2	1	2	2
GCA_042049495.1	2	2	2	1	2	2
GCA_042049445.1	2	2	2	1	2	2
GCA_042049415.1	2	2	2	1	2	2
GCA_042049535.1	2	2	2	1	2	2
GCA_042049515.1	2	2	2	1	2	2
GCA_042049555.1	2	2	2	1	2	2
GCA_042049575.1	2	2	2	1	2	2
GCA_042049595.1	2	2	2	1	2	2
GCA_042049615.1	2	2	2	1	2	2
GCA_042049635.1	2	2	2	1	2	2
GCA_042049655.1	2	2	2	1	2	2
GCA_042049695.1	2	2	2	1	2	2
GCA_042049675.1	2	2	2	1	2	2
GCA_042049715.1	2	2	2	1	2	2
GCA_042049755.1	2	2	2	1	2	2
GCA_042049735.1	2	2	2	1	2	2
GCA_042049805.1	2	2	2	1	2	2
GCA_042049795.1	2	2	2	1	2	2
GCA_042049775.1	2	2	2	1	2	2
GCA_042049835.1	2	2	2	1	2	2
GCA_042049875.1	2	2	2	1	2	2
GCA_042049855.1	2	2	2	1	2	2
GCA_042049895.1	2	2	2	1	2	2
GCA_042049915.1	2	2	2	1	2	2
GCA_042049935.1	2	2	2	1	2	2
GCA_042049975.1	2	2	2	1	2	2
GCA_042049955.1	2	2	2	1	2	2
GCA_042050035.1	2	2	2	1	2	2
GCA_042050015.1	2	2	2	1	2	2
GCA_042049995.1	2	2	2	1	2	2
GCA_042050075.1	2	2	2	1	2	2
GCA_042050095.1	2	2	2	1	2	2
GCA_042050115.1	2	2	2	1	2	2
GCA_042050155.1	2	2	2	1	2	2
GCA_042050055.1	2	2	2	1	2	2
GCA_042050175.1	2	2	2	1	2	2
GCA_042050195.1	2	2	2	1	2	2
GCA_042050215.1	2	2	2	1	2	2
GCA_042050135.1	2	2	2	1	2	2
GCA_042050255.1	2	2	2	1	2	2
GCA_042050235.1	2	2	2	1	2	2
GCA_042050275.1	2	2	2	1	2	2
GCA_042050315.1	2	2	2	1	2	2
GCA_042050355.1	2	2	2	1	2	2
GCA_042050295.1	2	2	2	1	2	2
GCA_042050335.1	2	2	2	1	2	2
GCA_042050415.1	2	2	2	1	2	2
GCA_042050395.1	2	2	2	1	2	2
GCA_042050375.1	2	2	2	1	2	2
GCA_042050435.1	2	2	2	1	2	2
GCA_042050475.1	2	2	2	1	2	2
GCA_042050455.1	2	2	2	1	2	2
GCA_042050515.1	2	2	2	1	2	2
GCA_042050495.1	2	2	2	1	2	2
GCA_042050555.1	2	2	2	1	2	2
GCA_042050575.1	2	2	2	1	2	2
GCA_042050535.1	2	2	2	1	2	2
GCA_042050595.1	2	2	2	1	2	2
GCA_042050615.1	2	2	2	1	2	2
GCA_042050635.1	2	2	2	1	2	2
GCA_042050655.1	2	2	2	1	2	2
GCA_042050675.1	2	2	2	1	2	2
GCA_042050695.1	2	2	2	1	2	2
GCA_042050715.1	2	2	2	1	2	2
GCA_042050775.1	2	2	2	1	2	2
GCA_042050755.1	2	2	2	1	2	2
GCA_042050735.1	2	2	2	1	2	2
GCA_042050795.1	2	2	2	1	2	2
GCA_042050835.1	2	2	2	1	2	2
GCA_042050815.1	2	2	2	1	2	2
GCA_042050855.1	2	2	2	1	2	2
GCA_042050875.1	2	2	2	1	2	2
GCA_042050935.1	2	2	2	1	2	2
GCA_042050895.1	2	2	2	1	2	2
GCA_042050915.1	2	2	2	1	2	2
GCA_042050955.1	2	2	2	1	2	2
GCA_042050975.1	2	2	2	1	2	2
GCA_042050985.1	2	2	2	1	2	2
GCA_042051015.1	2	2	2	1	2	2
GCA_042051075.1	2	2	2	1	2	2
GCA_042051055.1	2	2	2	1	2	2
GCA_042051035.1	2	2	2	1	2	2
GCA_042051095.1	2	2	2	1	2	2
GCA_900453915.1	2	2	2	1	2	2
GCA_042133865.1	2	2	2	1	2	2
GCA_042132405.1	2	2	2	1	2	2
GCA_042132525.1	2	2	2	1	2	2
GCA_042119565.1	2	2	2	1	2	2
GCA_042119625.1	2	2	2	1	2	2
GCA_042119675.1	2	2	2	1	2	2
GCA_042119725.1	2	2	2	1	2	2
GCA_042123385.1	2	2	2	1	2	2
GCA_042124705.1	2	2	2	1	2	2
GCA_042120165.1	2	2	2	1	2	2
GCA_042126465.1	2	2	2	1	2	2
GCA_042124365.1	2	2	2	1	2	2
GCA_042121805.1	2	2	2	1	2	2
GCA_042121925.1	2	2	2	1	2	2
GCA_042121845.1	2	2	2	1	2	2
GCA_042121525.1	2	2	2	1	2	2
GCA_042121685.1	2	2	2	1	2	2
GCA_042126665.1	2	2	2	1	2	2
GCA_042121705.1	2	2	2	1	2	2
GCA_042121405.1	2	2	2	1	2	2
GCA_042126185.1	2	2	2	1	2	2
GCA_042130565.1	2	2	2	0	2	2
GCA_042130595.1	2	2	2	0	2	2
GCA_042130645.1	2	2	2	0	2	2
GCA_042130765.1	2	2	2	0	2	2
GCA_042130745.1	2	2	2	0	2	2
GCA_042130605.1	2	2	2	0	2	2
GCA_042133305.1	2	2	2	0	2	2
GCA_042133045.1	2	2	2	0	2	2
GCA_042125205.1	2	2	2	0	2	2
GCA_042036815.1	2	2	2	2	1	2
GCA_042037255.1	2	2	2	2	1	2
GCA_042026435.1	2	2	2	2	1	2
GCA_042037165.1	2	2	2	2	1	2
GCA_042037295.1	2	2	2	2	1	2
GCA_042038285.1	2	2	2	2	1	2
GCA_042036855.1	2	2	2	2	1	2
GCA_042038075.1	2	2	2	2	1	2
GCA_042038105.1	2	2	2	2	1	2
GCA_042038205.1	2	2	2	2	1	2
GCA_042026215.1	2	2	2	2	1	2
GCA_042038975.1	2	2	2	2	1	2
GCA_042026395.1	2	2	2	2	1	2
GCA_042026375.1	2	2	2	2	1	2
GCA_042037545.1	2	2	2	2	1	2
GCA_042026315.1	2	2	2	2	1	2
GCA_042039035.1	2	2	2	2	1	2
GCA_042038175.1	2	2	2	2	1	2
GCA_042037415.1	2	2	2	2	1	2
GCA_042038265.1	2	2	2	2	1	2
GCA_042037325.1	2	2	2	2	1	2
GCA_042026295.1	2	2	2	2	1	2
GCA_042036975.1	2	2	2	2	1	2
GCA_042038135.1	2	2	2	2	1	2
GCA_042036895.1	2	2	2	2	1	2
GCA_042038245.1	2	2	2	2	1	2
GCA_042037385.1	2	2	2	2	1	2
GCA_042026505.1	2	2	2	2	1	2
GCA_042038055.1	2	2	2	2	1	2
GCA_042037085.1	2	2	2	2	1	2
GCA_042026415.1	2	2	2	2	1	2
GCA_042038155.1	2	2	2	2	1	2
GCA_042026355.1	2	2	2	2	1	2
GCA_042037065.1	2	2	2	2	1	2
GCA_042037505.1	2	2	2	2	1	2
GCA_042026335.1	2	2	2	2	1	2
GCA_042038015.1	2	2	2	2	1	2
GCA_042039015.1	2	2	2	2	1	2
GCA_042023295.1	2	2	2	2	1	2
GCA_042023255.1	2	2	2	2	1	2
GCA_042037015.1	2	2	2	2	1	2
GCA_042036945.1	2	2	2	2	1	2
GCA_042037525.1	2	2	2	2	1	2
GCA_042037585.1	2	2	2	2	1	2
GCA_042036835.1	2	2	2	2	1	2
GCA_042037275.1	2	2	2	2	1	2
GCA_042036875.1	2	2	2	2	1	2
GCA_042038625.1	2	2	2	2	1	2
GCA_042038645.1	2	2	2	2	1	2
GCA_042038605.1	2	2	2	2	1	2
GCA_042038565.1	2	2	2	2	1	2
GCA_042038545.1	2	2	2	2	1	2
GCA_042038525.1	2	2	2	2	1	2
GCA_042038455.1	2	2	2	2	1	2
GCA_042038485.1	2	2	2	2	1	2
GCA_042038405.1	2	2	2	2	1	2
GCA_042038425.1	2	2	2	2	1	2
GCA_042038305.1	2	2	2	2	1	2
GCA_042038375.1	2	2	2	2	1	2
GCA_042038325.1	2	2	2	2	1	2
GCA_042038225.1	2	2	2	2	1	2
GCA_042037455.1	2	2	2	2	1	2
GCA_042037485.1	2	2	2	2	1	2
GCA_042037365.1	2	2	2	2	1	2
GCA_042037235.1	2	2	2	2	1	2
GCA_042037105.1	2	2	2	2	1	2
GCA_042037135.1	2	2	2	2	1	2
GCA_042037045.1	2	2	2	2	1	2
GCA_042036995.1	2	2	2	2	1	2
GCA_042039075.1	2	2	2	2	1	2
GCA_042036755.1	2	2	2	2	1	2
GCA_042036735.1	2	2	2	2	1	2
GCA_042036775.1	2	2	2	2	1	2
GCA_042036655.1	2	2	2	2	1	2
GCA_042036675.1	2	2	2	2	1	2
GCA_042036585.1	2	2	2	2	1	2
GCA_042036605.1	2	2	2	2	1	2
GCA_042036545.1	2	2	2	2	1	2
GCA_042036135.1	2	2	2	2	1	2
GCA_042036175.1	2	2	2	2	1	2
GCA_042036065.1	2	2	2	2	1	2
GCA_042036115.1	2	2	2	2	1	2
GCA_042036025.1	2	2	2	2	1	2
GCA_042036085.1	2	2	2	2	1	2
GCA_042036045.1	2	2	2	2	1	2
GCA_042035925.1	2	2	2	2	1	2
GCA_042035965.1	2	2	2	2	1	2
GCA_042036005.1	2	2	2	2	1	2
GCA_042035905.1	2	2	2	2	1	2
GCA_042035865.1	2	2	2	2	1	2
GCA_042035845.1	2	2	2	2	1	2
GCA_042035825.1	2	2	2	2	1	2
GCA_042035785.1	2	2	2	2	1	2
GCA_042038955.1	2	2	2	2	1	2
GCA_042035755.1	2	2	2	2	1	2
GCA_042035735.1	2	2	2	2	1	2
GCA_042035715.1	2	2	2	2	1	2
GCA_042028955.1	2	2	2	2	1	2
GCA_042028985.1	2	2	2	2	1	2
GCA_042028885.1	2	2	2	2	1	2
GCA_042028655.1	2	2	2	2	1	2
GCA_042028755.1	2	2	2	2	1	2
GCA_042028615.1	2	2	2	2	1	2
GCA_042028675.1	2	2	2	2	1	2
GCA_042028565.1	2	2	2	2	1	2
GCA_042028545.1	2	2	2	2	1	2
GCA_042028585.1	2	2	2	2	1	2
GCA_042028485.1	2	2	2	2	1	2
GCA_042028405.1	2	2	2	2	1	2
GCA_042028305.1	2	2	2	2	1	2
GCA_042028345.1	2	2	2	2	1	2
GCA_042028285.1	2	2	2	2	1	2
GCA_042028255.1	2	2	2	2	1	2
GCA_042028225.1	2	2	2	2	1	2
GCA_042028205.1	2	2	2	2	1	2
GCA_042028125.1	2	2	2	2	1	2
GCA_042028075.1	2	2	2	2	1	2
GCA_042028035.1	2	2	2	2	1	2
GCA_042028005.1	2	2	2	2	1	2
GCA_042027985.1	2	2	2	2	1	2
GCA_042027945.1	2	2	2	2	1	2
GCA_042027855.1	2	2	2	2	1	2
GCA_042027825.1	2	2	2	2	1	2
GCA_042027775.1	2	2	2	2	1	2
GCA_042027745.1	2	2	2	2	1	2
GCA_042027715.1	2	2	2	2	1	2
GCA_042027315.1	2	2	2	2	1	2
GCA_042027695.1	2	2	2	2	1	2
GCA_042027345.1	2	2	2	2	1	2
GCA_042027245.1	2	2	2	2	1	2
GCA_042027235.1	2	2	2	2	1	2
GCA_042027275.1	2	2	2	2	1	2
GCA_042027215.1	2	2	2	2	1	2
GCA_042027195.1	2	2	2	2	1	2
GCA_042027155.1	2	2	2	2	1	2
GCA_042027165.1	2	2	2	2	1	2
GCA_042027025.1	2	2	2	2	1	2
GCA_042026985.1	2	2	2	2	1	2
GCA_042027045.1	2	2	2	2	1	2
GCA_042026945.1	2	2	2	2	1	2
GCA_042035695.1	2	2	2	2	1	2
GCA_042035655.1	2	2	2	2	1	2
GCA_042035675.1	2	2	2	2	1	2
GCA_042035635.1	2	2	2	2	1	2
GCA_042035575.1	2	2	2	2	1	2
GCA_042035595.1	2	2	2	2	1	2
GCA_042035615.1	2	2	2	2	1	2
GCA_042035535.1	2	2	2	2	1	2
GCA_042035415.1	2	2	2	2	1	2
GCA_042035395.1	2	2	2	2	1	2
GCA_042035255.1	2	2	2	2	1	2
GCA_042035155.1	2	2	2	2	1	2
GCA_042035135.1	2	2	2	2	1	2
GCA_042035065.1	2	2	2	2	1	2
GCA_042035095.1	2	2	2	2	1	2
GCA_042034945.1	2	2	2	2	1	2
GCA_042034915.1	2	2	2	2	1	2
GCA_042034845.1	2	2	2	2	1	2
GCA_042034835.1	2	2	2	2	1	2
GCA_042034775.1	2	2	2	2	1	2
GCA_042034755.1	2	2	2	2	1	2
GCA_042034735.1	2	2	2	2	1	2
GCA_042038995.1	2	2	2	2	1	2
GCA_042034695.1	2	2	2	2	1	2
GCA_042034675.1	2	2	2	2	1	2
GCA_042034655.1	2	2	2	2	1	2
GCA_042034635.1	2	2	2	2	1	2
GCA_042038785.1	2	2	2	2	1	2
GCA_042034615.1	2	2	2	2	1	2
GCA_042038765.1	2	2	2	2	1	2
GCA_042038725.1	2	2	2	2	1	2
GCA_042034495.1	2	2	2	2	1	2
GCA_042034555.1	2	2	2	2	1	2
GCA_042034475.1	2	2	2	2	1	2
GCA_042034535.1	2	2	2	2	1	2
GCA_042034075.1	2	2	2	2	1	2
GCA_042034095.1	2	2	2	2	1	2
GCA_042034035.1	2	2	2	2	1	2
